place;name;location;date;wiki;lat;lon;abstract;photo
http://dbpedia.org/resource/Mendut;Mendut;Java central;9ème siècle;http://en.wikipedia.org/wiki/Mendut;-7.6055;110.229;"Le temple de Mendut ou Candi Mendut est un temple bouddhiste construit au IXe siècle par la dynastie javanaise des Sailendra. Il est situé à 3 kilomètres à l'est du temple de Borobudur dans le centre de l'île de Java en Indonésie. Il contient trois grandes statues : 
* Dhyani Buddha Vairocana assis ""à l'européenne"" et effectuant la dharma cakra mudra, 
* Avalokitesvara, un bodhisattva, 
* Vajrapani, un bodhisattva,";http://commons.wikimedia.org/wiki/Special:FilePath/Mendut_Temple_Afternoon.jpg?width=300
http://dbpedia.org/resource/Mercado_Central,_Valencia;Mercado Central, Valencia;Valence (Espagne);1914;http://en.wikipedia.org/wiki/Mercado_Central,_Valencia;39.4736;-0.378921;"Le marché central (en valencien : mercat central ; en castillan : mercado central) de la ville de Valence, en Espagne, est un édifice conçu en 1914 par les architectes barcelonais et , tous deux formés à l'Escola Tècnica Superior d'Arquitectura de Barcelona et collaborateurs de Lluís Domènech i Montaner (notamment concepteur du palais de la musique catalane), qui est caractérisé par un style propre dans les lignes du . Le projet du marché central prétendait concilier l'usage des grandes structures de fer dépouillées caractéristiques de l’Art nouveau. Après quelques inconvenues et modifications apportées au projet initial, les travaux furent terminés en janvier 1928 sous la direction d'";http://commons.wikimedia.org/wiki/Special:FilePath/Mercat_façana5.jpg?width=300
http://dbpedia.org/resource/Mikveh_Israel_Cemetery;Mikveh Israel Cemetery;Philadelphie;1740;http://en.wikipedia.org/wiki/Mikveh_Israel_Cemetery;39.9461;-75.1557;Le cimetière Mikveh Israel est le plus ancien cimetière juif de Philadelphie (Pennsylvanie) et l'un des plus vieux du territoire des États-Unis après le Second cimetière de la à New York. Le terrain qui mesure seulement 810 m² est un site historique classé administré par le Independence National Historical Park (bien que les dépenses liées à l'entretien soient à la charge de la congrégation Mikveh Israel). Il est situé dans le centre-ville de Philadelphie sur Spruce Street, à côté de la 8e rue à proximité de Independence Hall. Ce cimetière servit à l'origine de lieu de sépulture pour la famille de Nathan Levy dont on a longtemps affirmé que son bateau avait servi pour transporter la Liberty Bell de l'Angleterre à Philadelphie. Il acheta le terrain en 1738, l'étendit puis en fit don en 1765 à la communauté sépharade Mikveh Israel fondée en 1740 et toujours active de nos jours. on cessa de procéder à des enterrements dans le cimetière à partir de 1886 sauf à trois rares exceptions en 1913, 1966 et en 1972 pour des personnalités de la communauté.;http://commons.wikimedia.org/wiki/Special:FilePath/Mikveh_Israel_Cemetery.jpg?width=300
http://dbpedia.org/resource/Minaret_of_Jam;Minaret of Jam;Afghanistan;12ème siècle;http://en.wikipedia.org/wiki/Minaret_of_Jam;34.3966;64.5161;Le minaret et les vestiges archéologiques de Djâm ou Jâm (persan : جام) se trouvent en Afghanistan, district de , province de Ghor, le long du fleuve Hari Rud. Haut de 65 mètres, le minaret de Djâm est une construction gracieuse et élancée datant de la fin du XIIe siècle ou du début du XIIIe siècle. Il est connu des Européens depuis la fin du XIXe siècle. Depuis 2002, il est inscrit sur la liste du patrimoine mondial et sur la liste du patrimoine mondial en péril.;http://commons.wikimedia.org/wiki/Special:FilePath/Minaret_of_jam_2009_ghor.jpg?width=300
http://dbpedia.org/resource/Ministers_Island;Ministers Island;Nouveau-Brunswick;1892;http://en.wikipedia.org/wiki/Ministers_Island;45.1069;-67.0417;L'île Ministers ou Minister's est une île canadienne située près de Saint-Andrews, dans le comté de Charlotte (Nouveau-Brunswick). Elle fait administrativement partie de Chamcook. Elle a une superficie de 280 hectares. L'île est un lieu historique national.;http://commons.wikimedia.org/wiki/Special:FilePath/Lawn_Covenhoven.jpg?width=300
http://dbpedia.org/resource/Miraflores_Charterhouse;Miraflores Charterhouse;Castille-et-León;1401;http://en.wikipedia.org/wiki/Miraflores_Charterhouse;42.3372;-3.65694;La Chartreuse Notre-Dame de Miraflorès est un ancien monastère chartreux, construit sur une colline connue sous le nom de Miraflores, située à environ trois kilomètres du centre de la ville de Burgos (Castille-et-León, Espagne) dans le parc de Fuentes Blancas.;http://commons.wikimedia.org/wiki/Special:FilePath/Cartuja_de_Miraflores.JPG?width=300
http://dbpedia.org/resource/The_Mission_Inn_Hotel_&_Spa;Mission Inn;Riverside (Californie);1902;http://en.wikipedia.org/wiki/The_Mission_Inn_Hotel_&_Spa;33.9833;-117.373;Le Mission Inn, exploité commercialement sous le nom The Mission Inn Hotel & Spa, est un hôtel historique du centre-ville de Riverside en Californie (États-Unis). Même si l'ensemble est un mélange de plusieurs styles architecturaux, il est généralement considéré comme l'un des bâtiments les plus notables du renouveau du style architectural des missions (en référence aux missions espagnoles de Californie) aux États-Unis. Il est classé National Historic Landmark, California Historical Landmark et inscrit sur le Registre national des lieux historiques.;http://commons.wikimedia.org/wiki/Special:FilePath/MissionInn_SpanishWing.jpg?width=300
http://dbpedia.org/resource/Mississippi_State_Capitol;Mississippi State Capitol;Jackson (Mississippi);1901;http://en.wikipedia.org/wiki/Mississippi_State_Capitol;32.3039;-90.1822;Le Capitole de l'État du Mississippi, construit en 1901 par l'architecte Cass Gilbert, se trouve à Jackson, capitale de l'État.;http://commons.wikimedia.org/wiki/Special:FilePath/Mississippi_State_Capitol_building_in_Jackson.jpg?width=300
http://dbpedia.org/resource/Missouri_Botanical_Garden;Missouri Botanical Garden;Saint-Louis (Missouri);1859;http://en.wikipedia.org/wiki/Missouri_Botanical_Garden;38.6125;-90.2597;Le jardin botanique du Missouri (Missouri Botanical Garden ou Mobot), également connu sous le nom de « Jardin de Shaw » (Shaw's Garden) du nom de son fondateur, le botaniste et philanthrope Henry Shaw, est un jardin botanique situé à Saint-Louis (Missouri), aux États-Unis.;http://commons.wikimedia.org/wiki/Special:FilePath/Missouri_Botanical_Garden_-_Seiwa-en.JPG?width=300
http://dbpedia.org/resource/Monastery_of_St._Nicholas,_Kuršumlija;Monastery of St. Nicholas;République socialiste de Serbie;1166;http://en.wikipedia.org/wiki/Monastery_of_St._Nicholas,_Kuršumlija;43.1399;21.2769;"Le monastère Saint-Nicolas de Kuršumlija (en serbe cyrillique Манастир Светог Николе код Куршумлије ; en serbe latin : Manastir Svetog Nikole kod Kuršumlije) est un monastère orthodoxe serbe. Il est situé à proximité de la ville de Kuršumlija, en Serbie. Il dépend de l'éparchie de Niš et est inscrit sur la liste des monuments d'importance exceptionnelle de la République de Serbie (identifiant no SK 207).";http://commons.wikimedia.org/wiki/Special:FilePath/Sveti_Nikola_Kursumlija10.jpg?width=300
http://dbpedia.org/resource/Monk's_House;Monk's House;Angleterre;18ème siècle;http://en.wikipedia.org/wiki/Monk's_House;50.8387;0.0165;Monk's House est un cottage du XVIIIe siècle situé dans le village de Rodmell, à 4,8 km (3 miles) au sud-est de Lewes, Angleterre. L'écrivain Virginia Woolf et son mari, l'activiste politique, journaliste et éditeur Leonard Woolf, achetèrent la maison en 1919, et reçurent des visiteurs célèbres liés au Bloomsbury Group, tel que T. S. Eliot, E. M. Forster, Roger Fry, et Lytton Strachey. La sœur de Virginia, l'artiste Vanessa Bell, vivait près de là, à Charleston Farmhouse, dans le village de Firle, à partir de 1916, et bien que les maisons fussent de style différent, elles devinrent toutes deux des lieux de rencontres importants du Bloomsbury Group.;http://commons.wikimedia.org/wiki/Special:FilePath/Virginia_Woolf_(2).jpg?width=300
http://dbpedia.org/resource/Mont_des_Arts;Mont des Arts;Bruxelles;1954;http://en.wikipedia.org/wiki/Mont_des_Arts;50.8439;4.35667;Le Mont des Arts (en néerlandais : Kunstberg) est un complexe urbanistique comprenant la Bibliothèque royale de Belgique, les Archives générales du Royaume, le centre de congrès Square et un jardin créé par l'architecte paysagiste René Pechère, situé à Bruxelles, entre le quartier royal et le quartier du centre en contrebas. La configuration actuelle date de son réaménagement entre 1954 et 1965.;http://commons.wikimedia.org/wiki/Special:FilePath/Mont_des_Arts-1836.jpg?width=300
http://dbpedia.org/resource/Monticello;Monticello;Comté d'Albemarle;1772;http://en.wikipedia.org/wiki/Monticello;38.0103;-78.4523;Monticello fut la maison et le domaine de Thomas Jefferson (qui dressa lui-même les plans de la demeure) près de Charlottesville, en Virginie, à l'est des États-Unis. Elle appartient à la liste du patrimoine mondial de l'UNESCO. Le style de la construction est celui d'Andrea Palladio dont Jefferson a étudié et retranscrit fidèlement les préceptes architecturaux. Jefferson lui-même étant un passionné de vigne et de vin, le domaine est un lieu de production viticole reconnu comme American Viticultural Area (région viticole américaine).;http://en.wikipedia.org/wiki/Special:FilePath/Thomas_Jefferson's_Monticello.JPG?width=300
http://dbpedia.org/resource/Monumento_al_Divino_Salvador_del_Mundo;Monument to the Divine Savior of the World;San Salvador (Salvador);1942;http://en.wikipedia.org/wiki/Monumento_al_Divino_Salvador_del_Mundo;13.7014;-89.2244;Le monument au Divin Sauveur du Monde (en espagnol : Monumento al Divino Salvador del Mundo) est une sculpture monumentale située Plaza Salvador del Mundo à San Salvador, la capitale du Salvador. Elle représente Jésus-Christ debout sur un globe terrestre placé au sommet d'un piédéstal quadrilatéral en béton. Ce monument figure sur le billet de 200 colons salvadoriens et sur certaines plaques d'immatriculation salvadoriennes.;http://commons.wikimedia.org/wiki/Special:FilePath/Salvadordelmundo.jpg?width=300
http://dbpedia.org/resource/Monument_to_the_Independence_of_Brazil;Monument to the Independence of Brazil;São Paulo;1884;http://en.wikipedia.org/wiki/Monument_to_the_Independence_of_Brazil;-23.5803;-46.61;Le monument de l’Ipiranga ou monument de l’Indépendance du Brésil est un monument situé à São Paulo, au Brésil, dans le Parc de l’Indépendance. Commémorant le cri d'Ipiranga et glorifiant l'indépendance du Brésil, le monument a été créé par le sculpteur italien Ettore Ximenes et construit de 1884 à 1926.;http://commons.wikimedia.org/wiki/Special:FilePath/Monumento_à_Independência.jpg?width=300
http://dbpedia.org/resource/Monumento_a_la_Revolución;Monument to the Revolution;Cuauhtémoc (Mexico);1910;http://en.wikipedia.org/wiki/Monumento_a_la_Revolución;19.4362;-99.1547;"Le Monument à la Révolution (Monumento à la Revolución en espagnol) est un monument de Mexico commémorant la révolution mexicaine. Il est situé sur la place de la République, qui divise l'avenue de la Révolution entre la Promenade de la Réforme et l'avenue des Insurgés. L'édifice est initialement prévu pour être le Palais Législatif Fédéral du Mexique durant le régime du Président Porfirio Díaz. Considéré comme la plus haute arche triomphale du monde, il s'élève à 67 mètres de haut. Le projet fut planifié en 1897, et le gouvernement lui alloua 5 millions de pesos. Une compétition architecturale fut organisée, mais bien que l'architecte français Émile Bénard n'a pas participé, le gouvernement du Mexique l'a désigné l'architecte du Palais Législatif Fédéral. Le choix d'un architecte français, qui proposait un édifice néoclassique, correspondait à la volonté présidentielle de montrer la place du Mexique comme nation avancée. Porfirio Díaz posa la première pierre en 1910, lors du centenaire de l'indépendance. Plutôt que de la pierre locale, le projet devait utiliser une structure d'acier et recouvré du marbre de Carrare et du granit de Norvège. Malgré le renversement de Díaz en mai 1911 par la guerre de la Révolution Mexicaine, le nouveau président Francisco Madero continua la construction jusqu'en 1912, jusqu'à l'épuisement des fonds. La structure resta en l'état jusqu'en 1938, et fut complétée sous la présidence de Lázaro Cárdenas, mais le projet est annulé et abandonné. L'architecte mexicain Carlos Obregón Santacilia reprend la récupération de la structure abandonnée et la transforme en Monument à la Révolution. Le monument sert également de mausolée pour les héros de la révolution mexicaine Pancho Villa, Francisco Madero, Plutarco Elías Calles, Venustiano Carranza et Lázaro Cárdenas. Le général révolutionnaire Emiliano Zapata n'est quant à lui pas enterré dans le monument mais à Cuautla, dans l'État de Morelos. Le 4 décembre 2011, la chanteuse américaine Britney Spears s'y produit en concert devant 100 000 personnes. 
* Portail de l’architecture et de l’urbanisme 
* Portail de Mexico";http://commons.wikimedia.org/wiki/Special:FilePath/Monumento_a_la_Revolución_Mexico.jpg?width=300
http://dbpedia.org/resource/Moscow_Kremlin;Moscow Kremlin;Russie;1482;http://en.wikipedia.org/wiki/Moscow_Kremlin;55.7517;37.6178;Le kremlin de Moscou (russe : Московский Кремль, Moskovskiy Kremlʹ), souvent appelé simplement le Kremlin, est une forteresse située au cœur de Moscou, capitale de la Russie. Après avoir été la résidence officielle des tsars, puis des dirigeants de l'Union soviétique, il devient le centre politique de la fédération de Russie, puisqu'il est aujourd'hui la résidence officielle et le lieu de travail du président de la fédération de Russie. Par métonymie, l'expression « le Kremlin » désigne souvent, dans la presse et les médias, le pouvoir russe ou, naguère, le pouvoir soviétique. Cet ensemble prestigieux est le plus célèbre kremlin, mot adapté du russe Кремль, qui désigne une forteresse urbaine. La forme est à peu près triangulaire. Il rassemble à l’intérieur de son enceinte extérieure, dominant la place Rouge et la Moskova, des palais et des cathédrales dont le Grand Palais du Kremlin.;http://commons.wikimedia.org/wiki/Special:FilePath/Moscow_Kremlin_and_Bolshoy_Kamenny_Bridge_late_evening_01.JPG?width=300
http://dbpedia.org/resource/Mother_Armenia;Mother Armenia;Arménie;1967;http://en.wikipedia.org/wiki/Mother_Armenia;40.1953;44.5248;Mère Arménie (en arménien Մայր Հայաստան, Mayr Hayastan) est un monument situé dans le parc de la Victoire à Erevan, en Arménie, constitué d'un musée militaire, d'une tombe du Soldat inconnu et de la statue.;http://commons.wikimedia.org/wiki/Special:FilePath/Mayr_Hayastan_(6).jpg?width=300
http://dbpedia.org/resource/Kartlis_Deda;Mother Georgia;Géorgie (pays);1958;http://en.wikipedia.org/wiki/Kartlis_Deda;41.6881;44.8046;"Kartlis Deda (géorgien : ქართლის დედა, « mère du Karthli ») est une statue située dans la capitale de la Géorgie, Tbilissi, dont elle est devenue le symbole. La statue a été érigée au sommet de la colline Sololaki en 1958, alors que Tbilissi fêtait son 1500e anniversaire. Haut de 20 mètres, le monument d'aluminium a été conçu par le sculpteur géorgien Elguja Amashukeli, lui-même natif de la capitale. La statue représente une femme vêtue du costume géorgien traditionnel ; elle tient dans sa main gauche une coupe de vin – symbole de l'hospitalité – et dans sa main droite une épée – symbole de la défense de la liberté du peuple face à qui voudrait la restreindre.";http://commons.wikimedia.org/wiki/Special:FilePath/Kartlis_deda.JPG?width=300
http://dbpedia.org/resource/Motherwell_Homestead;Motherwell Homestead;Saskatchewan;1882;http://en.wikipedia.org/wiki/Motherwell_Homestead;50.7189;-103.425;Le homestead Motherwell est un lieu historique national situé au sud d'Abernethy en Saskatchewan au Canada. Le site rappelle la vie et les accomplissements de William Richard Motherwell, le premier ministre de l'Agriculture de la Saskatchewan et ministre de l'Agriculture fédéral sous le gouvernement de Mackenzie King.;http://commons.wikimedia.org/wiki/Special:FilePath/MotherWell_Homestead.jpg?width=300
http://dbpedia.org/resource/Mount_Hope_Cemetery_(Bangor,_Maine);Mount Hope Cemetery District;Bangor (Maine);1834;http://en.wikipedia.org/wiki/Mount_Hope_Cemetery_(Bangor,_Maine);44.8247;-68.7244;"Le cimetière de Mount Hope à Bangor, dans le Maine, est le deuxième plus ancien cimetière paysager aux États-Unis. Il est conçu par l'architecte en 1834 et construit par la peu de temps après l'année même où Bangor est incorporée comme une ville. Le cimetière est sur le modèle du (1831) de Boston, Massachusetts. Bangor est à l'époque une ville frontière en expansion, et beaucoup de son architecture et de son aménagement paysager sont calqués sur ceux de Boston[réf. nécessaire]. Le site est répertorié sur le Registre national des lieux historiques. Acheté en juillet 1834, le terrain se compose de 50 acres (20 ha) du lot 27, qui est situé le long de la State Street - à l'époque connue sous le nom de County Road et, plus tard, la « route d'Orono » - et le fleuve Penobscot. Il ne comprend pas toute la colline centrale du cimetière ; au lieu de cela, il coupe à travers la crête de la colline et croise ce qui va devenir plus tard la Mount Hope Avenue. Le terrain fait d'environ 600 pieds par 3 300 pieds (200 mètres par 1 010 mètres) avec le côté le plus long s'étendant du nord au sud le long de la State Street. Environ 12 hectares sont être mis de côté pour l'horticulture, et le reste du terrain doit être utilisé comme cimetière; C'est le lieu de sépulture préféré pour l'élite de Bangor du 19e siècle et du début du 20e siècle. Le cimetière comprend les sépultures d'Hannibal Hamlin, un vice-président des États-Unis, qui a également été membre du congrès, sénateur et gouverneur du Maine, un sénateur des États-Unis, dix membres du congrès des États-Unis, deux ambassadeurs des États-Unis, quatre gouverneurs du Maine, huit généraux de la guerre de Sécession et de nombreux « barons du bois » et autres hommes d'affaires locaux et des politiciens[réf. nécessaire]. Les acteurs et y sont également enterrés.";http://commons.wikimedia.org/wiki/Special:FilePath/Mthope.JPG?width=300
http://dbpedia.org/resource/Mowbraytown_Presbyterian_Church;Mowbraytown Presbyterian Church;Continent australien;1885;http://en.wikipedia.org/wiki/Mowbraytown_Presbyterian_Church;-27.4831;153.043;L'église presbytérienne de Mowbraytown est une église située à Brisbane au Queensland en Australie. Elle a été conçue par l'architecte (en) et construite à partir de 1885 et complétée vers 1916. Elle a été inscrite au registre patrimonial du Queensland le 22 octobre 1993.;http://commons.wikimedia.org/wiki/Special:FilePath/Mowbraytown_Presbyterian_Church_Group.jpg?width=300
http://dbpedia.org/resource/Mseilha_Fort;Mseilha Fort;Liban;13ème siècle;http://en.wikipedia.org/wiki/Mseilha_Fort;34.2738;35.6901;Le fort de Mseilha est un fort historique situé sur les rives du Nahr el-Jaouz, au Nord de la ville libanaise de Batroun. Il est aussi connu sous le nom Puy du Connétable, mais aussi Kalaat Mezsbaheh au XIXe siècle.;http://commons.wikimedia.org/wiki/Special:FilePath/قلعة_المسيلحة.jpg?width=300
http://dbpedia.org/resource/Tour_Mélusine;Mélusine tower;Vouvant;fin 12ème / début 13ème;http://en.wikipedia.org/wiki/Tour_Mélusine;46.5737;-0.772196;La tour Mélusine est le donjon d'un ancien château fort, situé sur la commune de Vouvant, en Vendée. Elle est inscrite à l'inventaire supplémentaire des monuments historiques depuis le 12 février 1927.;http://commons.wikimedia.org/wiki/Special:FilePath/Tour_de_Melusine.jpg?width=300
http://dbpedia.org/resource/Münchenwiler_Castle;Münchenwiler Castle / Château de Villars-les-Moines;Villars-les-Moines;1100;http://en.wikipedia.org/wiki/Münchenwiler_Castle;46.9122;7.12695;Le château de Villars-les-Moines (allemand : Schloss Münchenwiler) est un ancien prieuré clunisien transformé en château. Situé à Villars-les-Moines dans le canton de Berne en Suisse, il est listé comme bien culturel d'importance nationale.;http://commons.wikimedia.org/wiki/Special:FilePath/Münchenwiler_Castle_Apr_2011.jpg?width=300
http://dbpedia.org/resource/Nahargarh_Fort;Nahargarh Fort;Rajasthan;1734;http://en.wikipedia.org/wiki/Nahargarh_Fort;26.9373;75.8155;"Le fort Nahargarh est situé sur la partie des monts Aravalli, qui domine la ville rose de Jaipur dans l'état indien du Rajasthan. La vue sur la ville depuis le fort est spectaculaire. Le Nahargarh forme avec les forts d'Amber et de Jaigarh un arc de défense de la ville. Le fort a été à l'origine nommé Sudarshangarh, mais il est resté connu comme Nahargarh, qui signifie ""le domicile des tigres"". Selon la croyance populaire Nahar viendrait de Nahar Singh Bhomia, un esprit qui aurait hanté le lieu et entravé la construction du fort. L'esprit de Nahar n'aurait été pacifié qu'en lui construisant un temple dédié dans l'enceinte du fort. C'est ce nom qui est resté. La construction a débuté en 1734 sous le mahârâdja Jai Singh II, le fondateur de Jaipur. Le fort a été prévu pour être un refuge au sommet de l'arête qui domine la ville. Les murs d'enceinte se sont ensuite étendus sur les collines environnantes, formant des fortifications qui ont relié les trois forts. Quoique le fort n'ait jamais été attaqué pendant le cours de son histoire, il a été le siège de quelques événements historiques, notamment la signature de traités avec les forces de l'Empire marathe en guerre contre Jaipur au XVIIIe siècle. Pendant la Révolte des cipayes de 1857, les Européens de la région, y compris la femme du résident britannique, ont été déplacés vers le fort Nahargarh par le mahârâdja de Jaipur Ram Singh II, pour leur protection. Le fort a été étendu en 1868 sous le règne de Ram Singh II. De 1883 à 1892, une série de palais a été construite à Nahargarh par son fils et successeur Madho Singh II. Le palais de Madhavendra, comportait des appartements pour les maharani de Jaipur et pour le roi lui-même. Les pièces sont reliées par des couloirs ornés de fresques délicates. Nahargarh était aussi une résidence de chasse des mahârâdjas. 
* Toits en terrasse 
* Créneaux des remparts 
* Façade principale du palais Jusqu'en avril 1944, le gouvernement de Jaipur diffusait l'heure officielle calculée à l'observatoire de Yantra Mandir, par un coup de feu tiré depuis le fort Nahargarh. Quelques scènes de films bollywoodiens tels que Rang De Basanti (La Couleur du sacrifice) ou Shuddh Desi Kella ont été tournées au fort Nahargarh.";http://commons.wikimedia.org/wiki/Special:FilePath/Nahargarh_13.jpg?width=300
http://dbpedia.org/resource/Naval_Station_Pearl_Harbor;Naval Station Pearl Harbor;Honolulu;1911;http://en.wikipedia.org/wiki/Naval_Station_Pearl_Harbor;21.3493;-157.944;La base navale de Pearl Harbor est une base de l'United States Navy située dans la baie de Pearl Harbor sur l'île d'Oahu, dans l'État américain d'Hawaï. Créée en 1899, elle abrite le siège de l'United States Pacific Fleet. Le dimanche 7 décembre 1941, elle subit une violente attaque aérienne surprise menée par l'Empire du Japon contre les États-Unis, lors de la Seconde Guerre mondiale.;http://commons.wikimedia.org/wiki/Special:FilePath/Naval_Region_Hawaii_-_Emblem.png?width=300
http://dbpedia.org/resource/Nevada_State_Capitol;Nevada State Capitol;Carson City;1871;http://en.wikipedia.org/wiki/Nevada_State_Capitol;39.1642;-119.766;Le Capitole de l'État du Nevada (en anglais : Nevada State Capitol) est le siège de la législature de l'État du Nevada. Il est situé dans la ville de Carson City.;http://commons.wikimedia.org/wiki/Special:FilePath/Nevada_State_Capitol.JPG?width=300
http://dbpedia.org/resource/Niavaran_Complex;Niavaran Complex;Shemiran;1772;http://en.wikipedia.org/wiki/Niavaran_Complex;35.812;51.4725;Le palais de Niavaran (en persan : کاخ نیاوران / Kâx-e Niyâvarân) est situé à Téhéran en Iran, dans le quartier de Shemiran au nord de la ville. C'est un complexe architectural constitué de plusieurs palais et d'un musée. Le palais , datant du temps de Nassereddine Chah Qadjar et le petit palais d'Ahmad Chah sont aussi situés dans ce complexe. Le dernier chah d'Iran, Mohammad Reza Pahlavi, y a fait construire un de ses palais qui est le bâtiment principal du complexe. Ce palais achevé en 1968 était la résidence du souverain et de sa famille avant la révolution iranienne de 1979. Le palais a été dessiné par l'architecte iranien Mohsen Foroughi. Il est d'une superficie de 9 000 m2 sur deux étages et demi. Au départ, le bâtiment était destiné à la résidence des hôtes étrangers du chah, mais une fois terminé il est devenu la résidence principale de la famille Pahlavi.;http://commons.wikimedia.org/wiki/Special:FilePath/2011_Ahmad-Shahi_Pavilion_Tehran_6214852688_by_Kamyar_Adl.jpg?width=300
http://dbpedia.org/resource/Nizhny_Novgorod_Kremlin;Nizhny Novgorod Kremlin;Gorki (groupe);1508;http://en.wikipedia.org/wiki/Nizhny_Novgorod_Kremlin;56.3285;44.0026;Le kremlin de Nijni Novgorod (russe : Нижегородский Кремль, Nijegorodskiy Kremlʹ), souvent appelé simplement le Kremlin, est une grande forteresse (kremlin) située au cœur de Nijni Novgorod, la capitale administrative du district fédéral de la Volga. , architecte italien (Friazine), a participé à sa construction en 1509 à la demande de Vassili III.;http://commons.wikimedia.org/wiki/Special:FilePath/Nizhny_Novgorod_Kremlin_at_night-1.jpg?width=300
http://dbpedia.org/resource/Norridgewock;Norridgewock Archeological District;Madison (Maine);1625;http://en.wikipedia.org/wiki/Norridgewock;44.7669;-69.8833;Narrantsouac, Naranzouac ou Narantsouak (de l’algonquin Nanrantsouak : « peuple d'entre les rapides ») désignait le territoire d'une tribu d’indiens Abénaquis, dans l'actuel État du Maine au nord-ouest de Penobscot, et sur la rive est du fleuve Penobscot. Naguère rattaché à l'agglomération de Norridgewock, ce site historique se trouve aujourd'hui au lieu-dit Old Point à Madison (Maine).;http://commons.wikimedia.org/wiki/Special:FilePath/View_of_Old_Point_from_the_Hill.jpg?width=300
http://dbpedia.org/resource/North_Burial_Ground;North Burial Ground;Providence (Rhode Island);1700;http://en.wikipedia.org/wiki/North_Burial_Ground;41.8428;-71.4081;Le North Burial Ground est un cimetière de 45 hectares situé à Providence (Rhode Island), construit en 1700. Providence ne possédait aucun lieu de sépulture jusqu'en 1700 (64 ans après sa fondation) du fait que les institutions religieuses et gouvernementales étaient rigoureusement séparées depuis la création de la ville par Roger Williams en 1636. Avant la création de ce cimetière, les gens étaient enterrés dans les terrains familiaux ou les fermes. Il figure depuis le 13 septembre 1977 au Registre national des lieux historiques.;http://en.wikipedia.org/wiki/Special:FilePath/North_Burial_Ground.entry.20110721.jpg?width=300
http://dbpedia.org/resource/Norwich_Castle;Norwich Castle;Norwich;1067;http://en.wikipedia.org/wiki/Norwich_Castle;52.6286;1.2964;Le château de Norwich a été construit à partir de 1067 jusque 1087, sur ordre de Guillaume le Conquérant car il voulait avoir une place forte dans l'importante ville de Norwich. Il s'est avéré être son château dans l'East Anglia. Quatre-vingt-huit maisons saxonnes sont démolies pour faire place au château. La structure originale est une motte castrale de bois sur une élévation naturelle du terrain complétée par une colline artificielle. Aux environs de l'an 1100, la motte est surélevée et le fossé est approfondi. En 1120, le donjon carré, qui est toujours debout, est construit au-dessus de la motte pour servir de palais royal. Il est construit en pierre de Caen par-dessus un noyau de silex. Le donjon mesure environ 95 pieds (29 m) par 90 pieds (27 m) et 70 pieds (21 m) de hauteur, on y entre au premier étage par une structure externe appelée Bigod Tower. Fait inhabituel pour un bâtiment utilitaire de cette période, l'extérieur est décoré avec des arcades. Le château de Castle Rising est le seul autre comparable à cet égard. La partie extérieure du donjon est réparée à plusieurs reprises, plus récemment en 1835-1839 par Anthony Salvin, avec James Watson en tant que maçon. La pierre utilisée est la pierre de Bath. Aucun des bâtiments intérieurs ou extérieurs ne survit, le pont d'origine normande sur le fossé intérieur est remplacé vers 1825. Le château est utilisé comme une prison à partir de 1220, avec d'autres bâtiments construits sur le haut de la motte à côté. Ces bâtiments sont démolis et reconstruits entre 1789 et 1793 par Sir John Soane, puis des modifications sont apportées en 1820. L'utilisation du château comme prison a pris fin en 1887, quand il est acheté par la ville de Norwich pour être converti en musée par Edward Boardman. Le musée ouvre en 1895. Le château est toujours un musée et une galerie d'art aujourd'hui et contient encore beaucoup de ses premières expositions, ainsi que de nombreuses autres plus récentes. Deux galeries présentent des collections du musée d'arts décoratifs, avec costumes, textiles, bijoux, verre, céramique, de l'argenterie, et un grand écran de théières en céramique. Parmi les autres thèmes, les galeries anglo-saxonnes et vikings, la reine Boadicée et la tribu des Iceni, l'Égypte antique ainsi que l'histoire naturelle. Les galeries d'art comprennent des œuvres du XVIIe au XXe siècle, dont La Grand-Rue à Argenteuil par Alfred Sisley, et des aquarelles anglaises, néerlandaises et des paysages modernes britanniques. Le château abrite également une bonne collection de l'œuvre de l'artiste flamand Peter Tillemans. Deux galeries proposent des expositions temporaires d'art moderne et d'histoire. On peut visiter le donjon du château et se renseigner sur lui par des expositions interactives. Des visites séparées sont également disponibles du donjon et des remparts.;http://commons.wikimedia.org/wiki/Special:FilePath/Norwich_Castle_keep,_2009.jpg?width=300
