"building","name","wiki","lat","lon","height","date","abstract","photo"
"http://dbpedia.org/resource/111_South_Wacker_Drive","111 South Wacker Drive","http://en.wikipedia.org/wiki/111_South_Wacker_Drive",41.8803,-87.6375,207.569,2005,"111 South Wacker Drive est une tour de bureaux située au 111 South Wacker Drive à Chicago. Achevé en 2005, il culmine à une hauteur de 208 m et comprend 51 étages, ce qui en fait l'un des plus hauts de la ville. Il se trouve sur le site de l'ancien bâtiment US Gypsum, un des plus hauts bâtiments démolis à Chicago. Conçu par la firme d'architecte Goettsch Partners, ce gratte-ciel possède une façade de verre bleu. Le bâtiment est également remarquable pour sa conception durable, devenant ainsi le premier projet jamais réalisé à être certifié par le US Green Building Council.","http://commons.wikimedia.org/wiki/Special:FilePath/111_south_wacker_chicago.jpg?width=300"
"http://dbpedia.org/resource/Aurora_Tower","Aurora (gratte-ciel)","http://en.wikipedia.org/wiki/Aurora_Tower",-27.4651,153.03,207.0,2006,"Aurora est un gratte-ciel résidentiel de 207 mètres de hauteur construit à Brisbane en Australie de 2004 à 2006. À son achèvement c'était le plus haut gratte-ciel de Brisbane. Il a été depuis dépassé par le gratte-ciel Soleil, construit en 2012. Sa construction a coûté 100 millions de $. Il a été conçu par l'agence Cottee Parker Architects Aurora est le premier projet résidentiel d'Australie à comporter une technologie de Reconnaissance de l'iris, pour assurer la sécurité de l'immeuble. Les premiers niveaux comportent un espace consacrée à la relaxation et aux loisirs avec une piscine de 30 mètres, un cinéma. Le bâtiment comprend des appartements appelés ""residences Platinium"" , situés en hauteur sur 2 étages avec des vues panoramiques sur la ville. Il y a 5 ascenseurs.","http://commons.wikimedia.org/wiki/Special:FilePath/2006-04-12-Aurora.jpg?width=300"
"http://dbpedia.org/resource/Ocean_One_(Panama_City)","Ocean One (gratte-ciel)","http://en.wikipedia.org/wiki/Ocean_One_(Panama_City)",9.0086,-79.4753,207.0,2008,"L’Ocean One est un gratte-ciel de logements de 208 mètres de hauteur construit à Panama de 2005 à 2008. L'immeuble fat partie du complexe Ocean Towers qui comprend également l'Ocean Two L'architecte est l'agence panaméenne Pinzón Lozano & Asociados Arquitectos qui a conçu beaucoup d'autres gratte-ciel à Panama. Le promoteur est la société F&F Properties Ltd. Inc.","http://commons.wikimedia.org/wiki/Special:FilePath/Ocean-One.jpg?width=300"
"http://dbpedia.org/resource/7_World_Trade_Center","7 World Trade Center","http://en.wikipedia.org/wiki/7_World_Trade_Center",40.7133,-74.012,206.959,2006,"Le bâtiment 7 du World Trade Center (ou WTC 7) est un gratte-ciel de New York situé près du site du World Trade Center dans le Lower Manhattan. Le nom de World Trade Center 7 fait référence à deux gratte-ciel : l'édifice original, construit en 1984, et la structure actuelle. L'immeuble original fut détruit à la suite des attentats du 11 septembre 2001 et fut donc remplacé par le nouveau World Trade Center 7 qui a été inauguré en 2006. Les deux gratte-ciel ont été financés par Larry Silverstein et construits sur un terrain loué par la Port Authority of New York and New Jersey. Le gratte-ciel original possédait 47 étages, un revêtement de façade en ciment rouge et une emprise au sol trapézoïdale. Une passerelle en hauteur permettait de relier le WTC 7 avec le World Trade Center plaza. Le gratte-ciel était situé au-dessus d'une centrale électrique de la compagnie Consolidated Edison, qui imposait donc des contraintes de structure et de design. Quand le building ouvrit en 1987, Silverstein eut des difficultés à attirer des locataires. En 1988, Salomon Brothers signa un bail de long terme devenant ainsi le principal locataire de l'immeuble. Le 11 septembre 2001 le gratte-ciel fut endommagé par des débris quand les tours jumelles se sont effondrées. Son intégrité structurale fut d'autant plus compromise qu'il y eut des incendies dans l'immeuble tout l'après-midi. Le World Trade Center 7 original s'effondra à 17 h 20 le 11 septembre. La construction du nouveau WTC 7 commença en 2002 et s'acheva en 2006. Il est haut de 52 étages et est toujours situé au-dessus de la station électrique susmentionnée. Il est construit sur une surface au sol plus faible que le gratte-ciel original pour permettre la restauration de Greenwich Street de TriBeCa au sud de Battery Park en passant par le World Trade Center. Le nouveau bâtiment est entouré des rues Greenwich, Vesey, Washington et Barclay. Un petit parc de l'autre côté de Greenwich Street occupe une partie de la surface au sol du gratte-ciel original. Le design du World Trade Center 7 met l'accent sur la sécurité, avec un cœur en béton armé, avec de larges escaliers, une épaisse couche d'ignifugé autour des colonnes d'acier et possède des caractéristiques HQE.","http://commons.wikimedia.org/wiki/Special:FilePath/7_World_Trade_Center.jpg?width=300"
"http://dbpedia.org/resource/Citigroup_Centre,_Sydney","Citigroup Centre (Sydney)","http://en.wikipedia.org/wiki/Citigroup_Centre,_Sydney",-33.8729,151.208,206.0,2000,"Le Citigroup Centre est un gratte-ciel de bureaux construit à Sydney (Australie) en 2000 et situé au 2 Park Street.","http://commons.wikimedia.org/wiki/Special:FilePath/Citigroup_Centre_Sydney.JPG?width=300"
"http://dbpedia.org/resource/Sky_Tower_(Wrocław)","Sky Tower B2","http://en.wikipedia.org/wiki/Sky_Tower_(Wrocław)",51.0939,17.0175,206.0,2012,"La Sky Tower B2 est un gratte-ciel de 212 mètres construit en 2013 à Wrocław en Pologne.","http://commons.wikimedia.org/wiki/Special:FilePath/2015_Sky_Tower_we_Wrocławiu.jpg?width=300"
"http://dbpedia.org/resource/One_Magnificent_Mile","One Magnificent Mile","http://en.wikipedia.org/wiki/One_Magnificent_Mile",41.9005,-87.6247,205.133,1983,"One Magnificent Mile est une tour multi-usage située à Chicago construite par le cabinet d’architecture SOM (Skidmore, Owings and Merrill). Elle est construite en 1983 à l'extrémité nord de l'avenue Michigan sur le Magnificent Mile. Elle est haute de 205 m pour 57 étages, et elle est composée de bureaux et d'appartements de luxe.","http://commons.wikimedia.org/wiki/Special:FilePath/One_mag_mile.jpg?width=300"
"http://dbpedia.org/resource/One_Court_Square","One Court Square","http://en.wikipedia.org/wiki/One_Court_Square",40.7471,-73.9439,205.13,1990,"Le One Court Square, aussi connu sous le nom de the Citicorp Building, est un des plus grands gratte-ciel de l'arrondissement du Queens à New York, le plus grand hors de Manhattan. Il mesure environ 201 mètres (658 feet) et il est situé dans le Queens, dans Long Island City. Sa construction fut achevée en 1990 par Citigroup. Des radios ou chaînes de télévision sont diffusées depuis l'antenne du bâtiment.","http://commons.wikimedia.org/wiki/Special:FilePath/Citicorp_Building_by_David_Shankbone.jpg?width=300"
"http://dbpedia.org/resource/One_Grand_Central_Place","One Grand Central Place","http://en.wikipedia.org/wiki/One_Grand_Central_Place",40.7522,-73.9788,205.13,1930,"Le Lincoln Building est un immeuble de bureaux situé au 60 de la 42e rue à New York, en face de la gare Grand Central Terminal. Il a été achevé en 1930. L'architecture de style néogothique est due à James Edwin Ruthvin Carpenter. Ce gratte-ciel atteint 205 mètres de haut et possède cinquante-trois étages. Bien qu'il soit de dimensions plus réduites que d'autres constructions du quartier, comme les Chrysler Building et MetLife Building, le Lincoln présente des caractéristiques intéressantes :ses fenêtres gothiques au sommet, son hall, et une statue de bronze représentant Abraham Lincoln, réalisée par Daniel Chester French.","http://commons.wikimedia.org/wiki/Special:FilePath/Lincoln_Building_NYC.jpg?width=300"
"http://dbpedia.org/resource/1000_de_La_Gauchetière","1000 De La Gauchetière","http://en.wikipedia.org/wiki/1000_de_La_Gauchetière",45.4982,-73.5663,205.0,1992,"Le 1000 De La Gauchetière (nommé d'après son adresse) est le plus haut gratte-ciel de Montréal. Il mesure 205 mètres, la hauteur maximale permise par la Ville de Montréal (l'élévation du Mont-Royal) et possède 51 étages. Il fut terminé en 1992. Il est aussi connu pour son atrium où l'on retrouve une patinoire.","http://commons.wikimedia.org/wiki/Special:FilePath/1000-de-la-gauchetiere.jpg?width=300"
"http://dbpedia.org/resource/340_on_the_Park","340 on the Park","http://en.wikipedia.org/wiki/340_on_the_Park",41.8848,-87.6189,205.0,2007,"340 on the Park est un immeuble résidentiel situé à l'est du Loop de Chicago dont la construction fut achevée en 2007. Il est, en 2009, le second plus haut bâtiment résidentiel de Chicago, après le One Museum Park. L'immeuble, composé de 64 niveaux, fait 205 mètres de haut. Il a été dessiné par le bureau d'architectes et construit par .","http://commons.wikimedia.org/wiki/Special:FilePath/340_on_the_Park,_Chicago_in_May_2016.jpg?width=300"
"http://dbpedia.org/resource/MiMA_(building)","MiMA","http://en.wikipedia.org/wiki/MiMA_(building)",40.7593,-73.995,204.2,2011,"MiMA est un gratte-ciel situé à Manhattan à New York aux États-Unis.","http://commons.wikimedia.org/wiki/Special:FilePath/YOtel_W42_10Av_jeh.jpg?width=300"
"http://dbpedia.org/resource/Brookfield_Place_(Perth)","Brookfield Place (Perth)","http://en.wikipedia.org/wiki/Brookfield_Place_(Perth)",-31.9548,115.855,204.0,2012,"Le Brookfield Place est un gratte-ciel de 234 mètres construit en 2012 à Perth en Australie.","http://commons.wikimedia.org/wiki/Special:FilePath/BHP_tower_gnangarra-10.jpg?width=300"
"http://dbpedia.org/resource/Hillbrow_Tower","Hillbrow Tower","http://en.wikipedia.org/wiki/Hillbrow_Tower",-26.1869,28.0492,204.0,1971,"La Hillbrow Tower (officiellement rebaptisée Telkom Joburg Tower en 2005) est une tour de communication située à Hillbrow, dans l'agglomération de Johannesbourg. Haute de près de 270 mètres, elle constitue l'un des repères majeurs du paysage urbain de la capitale du Gauteng. Elle semble faire écho à la Sentech Tower (237 mètres), seconde tour de télécommunication de la métropole sud-africaine, élevée quelques années plus tôt dans le quartier de Brixton. La construction de ce monumental édifice (comptant parmi les plus élevés de Johannesburg) débute en 1968, les travaux se poursuivant durant près de trois ans. La tour de télécommunication de Hillbrow, baptisée JG Strijdom Tower (du nom de l'ancien premier ministre sud-africain Johannes Strijdom, à la tête du pays de 1954 à 1958) est officiellement inaugurée et mise en service au mois d'avril 1971. Selon plusieurs estimations, sa construction aurait coûté pas moins de deux millions de rands. Cette immense structure de béton doit ses dimensions à la frénésie immobilière qui caractérise cette partie de l'agglomération dans les années 1960, de nombreux immeubles étant alors en cours d'achèvement. Pour ne pas gêner la propagation des ondes, il est alors décidé de bâtir un édifice dominant toutes autres constructions alentour. La Hillbrow Tower est la propriété de la compagnie de télécommunications sud-africaine Telkom, dont elle a pris officiellement le nom le 31 mai 2005 (Telkom Joburg Tower). Une plate-forme d'observation et un restaurant tournant, le Heinrich's Restaurant, offrant des vues panoramiques sur la cité ont été aménagés au sommet de la tour. Ils ont été fermés en 1981 pour des raisons de sécurité (le gouvernement craignant des attentats commis par des militants anti-apartheid) et n'ont plus jamais été ouverts au public.","http://commons.wikimedia.org/wiki/Special:FilePath/Hillbrow_Tower.jpg?width=300"
"http://dbpedia.org/resource/Mode_Gakuen_Cocoon_Tower","Mode Gakuen Cocoon Tower","http://en.wikipedia.org/wiki/Mode_Gakuen_Cocoon_Tower",35.6917,139.697,204.0,2008,"La Mode Gakuen Cocoon Tower est un gratte-ciel ayant pour fonction d'abriter une école de design et d'architecture. Elle a une hauteur de 204 mètres et a été construite à Tokyo de 2006 à 2008 dans le quartier d'affaires Shinjuku à l'initiative de l'école de mode, Mode Gakuen.","http://en.wikipedia.org/wiki/Special:FilePath/Cocoontower.jpg?width=300"
"http://dbpedia.org/resource/111_South_Wacker_Drive","111 South Wacker Drive","http://en.wikipedia.org/wiki/111_South_Wacker_Drive",41.8803,-87.6375,203.911,2005,"111 South Wacker Drive est une tour de bureaux située au 111 South Wacker Drive à Chicago. Achevé en 2005, il culmine à une hauteur de 208 m et comprend 51 étages, ce qui en fait l'un des plus hauts de la ville. Il se trouve sur le site de l'ancien bâtiment US Gypsum, un des plus hauts bâtiments démolis à Chicago. Conçu par la firme d'architecte Goettsch Partners, ce gratte-ciel possède une façade de verre bleu. Le bâtiment est également remarquable pour sa conception durable, devenant ainsi le premier projet jamais réalisé à être certifié par le US Green Building Council.","http://commons.wikimedia.org/wiki/Special:FilePath/111_south_wacker_chicago.jpg?width=300"
"http://dbpedia.org/resource/77_West_Wacker_Drive","77 West Wacker Drive","http://en.wikipedia.org/wiki/77_West_Wacker_Drive",41.8865,-87.6305,203.606,1992,"Le 77 West Wacker Drive, également connu sous le nom de bâtiment uni, est un immeuble de bureaux situé à Chicago, près de la Willis Tower.","http://commons.wikimedia.org/wiki/Special:FilePath/77_West_Wacker_Drive_May_2016_(2).jpg?width=300"
"http://dbpedia.org/resource/BOK_Tower","BOK Tower","http://en.wikipedia.org/wiki/BOK_Tower",36.155,-95.9903,203.302,1976,"La BOK Tower est un gratte-ciel de 203 mètres construit en 1975 à Tulsa aux États-Unis.","http://commons.wikimedia.org/wiki/Special:FilePath/The_BOK_Building.jpg?width=300"
"http://dbpedia.org/resource/Intempo","Intempo","http://en.wikipedia.org/wiki/Intempo",38.5381,-0.1549,202.5,2021,"L'Edificio Intempo Benidorm est un gratte-ciel de 192 mètres de haut situé à Benidorm en Espagne. Le dessin de l'immeuble a été officiellement présenté le 19 janvier 2006. Les travaux ont débuté la même année, et l'immeuble devrait être achevé en 2021. En effet, le promoteur ayant fait faillite, les travaux ont été sensiblement ralentis par la crise économique de 2008 qui a très gravement touché le secteur de l'immobilier en Espagne. (NB : il faut généralement moins de quatre ans pour construire un immeuble de cette taille). L'Intempo comporte des logements dont le prix atteint au minimum 6 000 euros le mètre carré, un niveau très élevé. Le bâtiment a été conçu par les agences et .","http://commons.wikimedia.org/wiki/Special:FilePath/In_Tempo_4.JPG?width=300"
"http://dbpedia.org/resource/Heron_Tower","Heron Tower","http://en.wikipedia.org/wiki/Heron_Tower",51.5161,-0.0808333,202.0,2011,"La Salesforce Tower London, située au 110 Bishopsgate, est un gratte-ciel propriété de dans la City. qui a été terminé en 2011. Il mesure 230 mètres de hautLa Salesforce Tower London a été dessinée par les architectes de Kohn Pedersen Fox.","http://commons.wikimedia.org/wiki/Special:FilePath/Heron_Tower,_Bishopsgate,_London.JPG?width=300"
"http://dbpedia.org/resource/First_City_Tower","First City Tower","http://en.wikipedia.org/wiki/First_City_Tower",29.7558,-95.3638,201.778,1981,"La First City Tower est un gratte-ciel de 201 mètres construit en 1984 dans la ville de Houston aux États-Unis.","http://commons.wikimedia.org/wiki/Special:FilePath/FirstCityTowerWasteManagement.JPG?width=300"
"http://dbpedia.org/resource/Izumi_Garden_Tower","Izumi Garden Tower","http://en.wikipedia.org/wiki/Izumi_Garden_Tower",35.6647,139.739,201.0,2002,"LIzumi Garden Tower est un gratte-ciel de 201 mètres construit en 2002 à Tokyo au Japon.","http://commons.wikimedia.org/wiki/Special:FilePath/Izumi_Garden_Tower_from_Tokyo_Tower.jpg?width=300"
"http://dbpedia.org/resource/200_Public_Square","200 Public Square","http://en.wikipedia.org/wiki/200_Public_Square",41.5001,-81.6915,201.0,1985,"Le 200 Public Square appelée aussi BP Tower est un gratte-ciel de 201 mètres de hauteur (hauteur du toit) construit à Cleveland dans l'Ohio aux États-Unis en 1985. L'immeuble était auparavant appelé BP America. La surface de plancher de l'immeuble est de 115 385 m2 desservis par 36 ascenseurs. Les autorités ont interdit au promoteur de construire plus haut que la Terminal Tower à Cleveland. Le design massif de l'immeuble correspond à la volonté de maximiser la surface de plancher du bâtiment, tout en restant dans la limite de hauteur. Fin 2009 c'était le troisième plus haut immeuble de Cleveland et de l'Ohio. Les architectes sont l'agence Hellmuth, Obata & Kassabaum et l'agence Walker Parking Consultants","http://commons.wikimedia.org/wiki/Special:FilePath/200_Public_Square.jpg?width=300"
"http://dbpedia.org/resource/China_Online_Centre","China Online Centre","http://en.wikipedia.org/wiki/China_Online_Centre",22.2792,114.178,201.0,2000,"Le China Online Centre est un gratte-ciel de 215 mètres construit en 2000 à Hong Kong.","http://commons.wikimedia.org/wiki/Special:FilePath/China_Online_Centre_01.jpg?width=300"
"http://dbpedia.org/resource/Main_Tower","Main Tower","http://en.wikipedia.org/wiki/Main_Tower",50.1122,8.67194,200.0,"March 1999","La Main Tower est un gratte-ciel de Francfort, en Allemagne, inauguré en 1999. Elle mesure 240 mètres de hauteur (antenne comprise).","http://commons.wikimedia.org/wiki/Special:FilePath/Maintower_Frankfurt.jpg?width=300"
"http://dbpedia.org/resource/Guangdong_International_Building","Guangdong International Building","http://en.wikipedia.org/wiki/Guangdong_International_Building",23.1411,113.277,200.0,1990,"Le Guangdong International Building est un gratte-ciel de 63 étages construit en 1990 dans la ville de Guangzhou en Chine. Avec 200 mètres de hauteur, il est resté jusqu'en 1996 le plus haut immeuble de la ville. Il en est en 2015 le 19e.","http://commons.wikimedia.org/wiki/Special:FilePath/Guangdong_International_Building.jpg?width=300"
"http://dbpedia.org/resource/Riparian_Plaza","Riparian Plaza","http://en.wikipedia.org/wiki/Riparian_Plaza",-27.4681,153.03,200.0,2005,"La Riparian Plaza est un gratte-ciel situé à Brisbane (Queensland) en Australie, sa construction s'est achevée en 2005.","http://commons.wikimedia.org/wiki/Special:FilePath/2006-04-12-Riparian.jpg?width=300"
"http://dbpedia.org/resource/599_Lexington_Avenue","599 Lexington Avenue","http://en.wikipedia.org/wiki/599_Lexington_Avenue",40.7578,-73.9707,199.034,1986,"599 Lexington Avenue est un gratte-ciel situé sur Lexington Avenue à Manhattan, New York. L'immeuble de 199 m de hauteur a été conçu par (en) et sa compagnie Boston Properties in New York City. Le site fut acquis pour 84 millions de dollars en 1984, et la construction s'acheva en 1986.","http://commons.wikimedia.org/wiki/Special:FilePath/599_Lexington_Avenue.jpg?width=300"
"http://dbpedia.org/resource/1250_René-Lévesque","1250 René-Lévesque","http://en.wikipedia.org/wiki/1250_René-Lévesque",45.4973,-73.5704,199.0,1992,"Le 1250 René-Lévesque (aussi connu sous le nom de Tour IBM Marathon) est le deuxième plus haut gratte-ciel de Montréal. Il mesure 199 mètres et il atteint 230,4 m avec son antenne. Il possède 47 étages et fut construit entre 1988 et 1992 par la firme d'architectes Kohn Pedersen Fox Associates (KPF). Cet édifice, doté d'un design architectural néo-moderne, abrite des bureaux de grandes compagnies telles qu'IBM, Canix, R3D Conseil, Air liquide, PwC, Deutsche Bank, Hexavest, PSP investments, etc. Un centre de restauration express ainsi que des salles de conférence luxueuses en font également partie. Le 1250 René-Lévesque, qui porte le nom de son adresse (1250 boulevard René-Lévesque Ouest, près du métro Bonaventure) dans le quartier Ville-Marie, est jugé par certains comme le plus beau gratte-ciel de Montréal. Il est présentement géré par .","http://commons.wikimedia.org/wiki/Special:FilePath/1250represent.JPG?width=300"
"http://dbpedia.org/resource/One_North_Wacker","One North Wacker","http://en.wikipedia.org/wiki/One_North_Wacker",41.8822,-87.6362,199.0,2002,"Le One North Wacker, anciennement UBS tower est un gratte-ciel situé sur One North Wacker Drive à Chicago (Illinois, États-Unis). Composé de 50 étages, la construction de l'immeuble a débuté en 1999 et s'est terminée au printemps de 2002. Le One North Wacker a été conçu par Associates Lohan (maintenant Partenaires Goettsch) avec le promoteur de la Société John Buck pour répondre aux besoins des groupes tels qu'UBS Warburg, UBS PaineWebber, UBS Global Asset Management et UBS O'Connor dans un seul bâtiment.","http://commons.wikimedia.org/wiki/Special:FilePath/1_North_Wacker.jpg?width=300"
"http://dbpedia.org/resource/Menara_Multi_Purpose","Menara Multi Purpose","http://en.wikipedia.org/wiki/Menara_Multi_Purpose",3.1556,101.699,198.23,1994,"Le Menara Multi Purpose est un gratte-ciel de 198 mètres de hauteur construit en 1994 à Kuala Lumpur, en Malaisie. Il abrite des bureaux sur 40 étages. Les architectes sont l'agence Jurubena Bertiga International Sdn. et l'agence de l'américain John Portman & Associates","http://en.wikipedia.org/wiki/Special:FilePath/Menara_Multi_Purpose.jpg?width=300"
"http://dbpedia.org/resource/712_Fifth_Avenue","712 5th Avenue","http://en.wikipedia.org/wiki/712_Fifth_Avenue",40.7622,-73.975,198.12,1989,"Le 712 5th Avenue est un gratte-ciel de 198 mètres de hauteur construit à New York aux États-Unis de 1988 à 1990. Il est situé le long de la Cinquième Avenue. L'immeuble a repris et conservé les façades d'anciens immeubles plus petits.Le bâtiment comprend également d'importantes surfaces commerciales au niveau de la rue. La surface de plancher de l'immeuble est de 50 630 m2 desservis par 11 ascenseurs. L'immeuble a été conçu par l'agence Schuman, Lichtenstein, Claman & Efron et par l'agence Kohn Pedersen Fox Les promoteurs ('developper') de l'immeuble sont Solomon Equities et A. Alfred Taubman","http://commons.wikimedia.org/wiki/Special:FilePath/712FifthNYC.jpg?width=300"
"http://dbpedia.org/resource/Bund_Center","Bund Center","http://en.wikipedia.org/wiki/Bund_Center",31.2345,121.483,198.0,2002,"Le Bund Center (外滩中心/金光外滩金融中心) est un gratte-ciel de 198 mètres de hauteur construit de 1997 à 2002 à Shanghai dans le district de Puxi. Il abrite des bureaux sur 45 étages pour une surface de plancher de 83 000 m². C'est l'un des très rares gratte-ciel de la planète surmonté d'une couronne avec la Great American Tower de Cincinnati aux États-Unis. Cette couronne pèse 582,5 tonnes et mesure 11 mètres de hauteur. L'architecte est l'agence d'architecture de l'américain John Portman.","http://commons.wikimedia.org/wiki/Special:FilePath/Bund_and_Huangpu_River,_Shangahi.JPG?width=300"
"http://dbpedia.org/resource/OCBC_Centre","OCBC Centre","http://en.wikipedia.org/wiki/OCBC_Centre",1.285,103.849,197.7,1976,"L’OCBC Centre est un gratte-ciel de bureaux de 198 mètres de hauteur construit à Singapour de 1970 à 1976. L'immeuble a été conçu dans un style brutaliste par l'agence BEP Akitekt Private Limited et par l'agence Pei Cobb Freed & Partners des américains Ieoh Ming Pei et de Henry N. Cobb. Les singapouriens le surnomme la 'calculatrice' à cause de son aspect plat et des fenêtres qui ressemblent à des touches. L'immeuble a coûté 38 032 183 $. À son achèvement c'était le deuxième plus haut immeuble de l'Asie du sud-est.","http://commons.wikimedia.org/wiki/Special:FilePath/OCBC_Centre.JPG?width=300"
"http://dbpedia.org/resource/Burj_Al_Arab","Burj-al-Arab","http://en.wikipedia.org/wiki/Burj_Al_Arab",25.1415,55.1855,197.5,1999,"Le Burj al-Arab (برج العرب « Tour des Arabes » en arabe) est un hôtel proclamé ""sept étoiles"" par certains journalistes, situé à Dubaï, aux Émirats arabes unis. Mesurant 321 mètres, il était, jusqu’en 2007, l'édifice utilisé exclusivement comme un hôtel le plus élevé (le plus haut est désormais le JW Marriott Marquis, également à Dubaï). Il est particulièrement reconnaissable à sa forme de voile géante. Conçu en 1993 par l’architecte Tom Wright, il est construit sur une île artificielle du golfe Persique.","http://en.wikipedia.org/wiki/Special:FilePath/Burj_Al_Arab,_Dubai,_by_Joi_Ito_Dec2007.jpg?width=300"
"http://dbpedia.org/resource/550_Madison_Avenue","Sony Tower","http://en.wikipedia.org/wiki/550_Madison_Avenue",40.7614,-73.9733,197.206,1984,"La Sony Tower est un gratte-ciel de bureaux de 197 mètres de hauteur construit à New York de 1980 à 1984. Conçu par Philip Johnson et son associé John Burgee, il a rompu avec le style international purement géométrique en vigueur depuis les années 1950 et marque l'entrée de l'architecture moderne dans le post-modernisme. Le gratte-ciel qui s'appelait initialement AT&T Tower est devenu Sony Tower quand il a été vendu en 1992 à la société Sony qui abrite dans l'immeuble son siège social pour les États-Unis. La façade est revêtue de plaques de granite. En janvier 2013, Sony annonce la vente de l'immeuble pour un montant proche de 1,1 milliard de dollars. En faisant à cette occasion une plus-value de 770 millions de dollars, cette vente fait partie du plan d'économie de Sony alors en difficulté financière. Néanmoins, la société occupera les bureaux pendant encore 3 ans.","http://commons.wikimedia.org/wiki/Special:FilePath/Sony_Building_by_David_Shankbone_crop.jpg?width=300"
"http://dbpedia.org/resource/Bankers_Hall","Bankers Hall","http://en.wikipedia.org/wiki/Bankers_Hall",51.0454,-114.069,197.0,2000,"Bankers Hall est un ensemble de gratte-ciel de bureaux de 197 mètres de hauteur construit à Calgary au Canada en 1989 et 2000. Il est composé de deux tours identiques; 
* Bankers Hall West Tower, inaugurée en 2000 
* Bankers Hall East Tower, inaugurée en 1989. Le complexe a reçu des récompenses architecturales. La surface de plancher de chaque immeuble est d'environ 76 000 m2 desservi par 16 ascenseurs. En juin 2011 c'étaient les troisièmes plus hauts immeubles de Calgary. Les immeubles ont été conçus par l'agence d'architecture The Cohos Evamy Partners","http://commons.wikimedia.org/wiki/Special:FilePath/Bankers-Hall-Szmurlo.jpg?width=300"
"http://dbpedia.org/resource/Living_Shangri-La","Living Shangri-La","http://en.wikipedia.org/wiki/Living_Shangri-La",49.2858,-123.124,197.0,2008,"Le Living Shangri-La est un gratte-ciel de 201 mètres de hauteur construit à Vancouver au Canada de 2005 à 2008. Il comprend 293 logements et 119 chambres d'hôtel de la chaine Shangri-La Hotels and Resort. La surface de plancher est de 64 692 m2 desservis par 9 ascenseurs. Ce fut le premier hôtel de la chaine Shangri-La au Canada. La partie hôtelière dans les 15 premiers étages a été ouverte le 24 janvier 2009 après donc que les appartements au-dessus ne soient disponibles.Dans les premiers étages se trouvent des commerces.Dans les deux derniers étages se trouvent des appartements de grands luxe (penthouse) dont le prix en 2005 était de plus de 7,4 millions de $ dont un appartement couvrant tout le 61e étage d'une surface de 630 m2 avec une piscine, une vue de 360° sur la ville pour un prix de vente de 13 millions de $.Les 3/4 des appartements ont été vendus dans les 10 jours suivant l'ouverture à la vente en septembre 2004. L'immeuble comprend un spa, de grande taille, qui s'inspire des techniques de soins asiatiques et qui est le plus important de Vancouver. Le projet annoncé en 2003 a coûté 350 millions de $ canadiens. L'immeuble a nécessité 3,1 millions d'heures de travail, 51 000 mètres cubes de béton, et 7 000 tonnes d'acier renforcé. Les fondations ont nécessité d'enlever 80 000 mètres cubes de terrain. Durant l'activité la plus importante du chantier, 1 000 salariés étaient au travail en construisant 1 étage par semaine. Il n'y a pas d'étages numérotés 4 et 13. L'immeuble qui a une forme triangulaire du fait des règles de zonage a été conçu par l'architecte canadien . Le Living Shangri-La est le plus haut immeuble de Vancouver devant la Trump International Hotel and Tower et le One Wall Centre, ainsi que l'un des plus hauts de la chaine Shangri-La et de l'ouest canadien.","http://commons.wikimedia.org/wiki/Special:FilePath/Living_Shangri-La_from_One_Wall_Centre.jpg?width=300"
"http://dbpedia.org/resource/St._Francis_Square","St-Francis Square","http://en.wikipedia.org/wiki/St._Francis_Square",14.586,121.058,197.0,2000,"Le St-Francis Square est complexe comprenant trois bâtiments, les BSA Twin Towers, deux gratte-ciel jumeaux de 221 mètres, et un centre commercial, le St-Francis Square Mall, construits en 2011 à Mandaluyong aux Philippines.","http://commons.wikimedia.org/wiki/Special:FilePath/BSA_Twin_Towers_Manila.jpg?width=300"
"http://dbpedia.org/resource/55_East_Erie_Street","55 East Erie Street","http://en.wikipedia.org/wiki/55_East_Erie_Street",41.8939,-87.626,196.992,2004,"55 East Erie Street est un gratte-ciel situé à Chicago (Illinois, États-Unis), dont la construction s'est achevée en 2004. Il est le trentième plus haut gratte-ciel de Chicago. L'immeuble mesure 197 mètres et possède 56 étages. Le gratte-ciel est le troisième plus haut bâtiment d'usage entièrement résidentiel de la ville après le One Museum Park et 340 on the Park. L'immeuble fut dessinée par les firmes d'architectes Fujikawa Johnson & Associates et Searl & Associates Architects.","http://commons.wikimedia.org/wiki/Special:FilePath/20080514_Foot_of_Rush_Street_&_55_East_Erie.JPG?width=300"
"http://dbpedia.org/resource/St._Francis_Square","St-Francis Square","http://en.wikipedia.org/wiki/St._Francis_Square",14.586,121.058,196.8,2000,"Le St-Francis Square est complexe comprenant trois bâtiments, les BSA Twin Towers, deux gratte-ciel jumeaux de 221 mètres, et un centre commercial, le St-Francis Square Mall, construits en 2011 à Mandaluyong aux Philippines.","http://commons.wikimedia.org/wiki/Special:FilePath/BSA_Twin_Towers_Manila.jpg?width=300"
