site;name;wiki;lat;lon;abstract;photo
http://dbpedia.org/resource/Palenque;Palenque;http://en.wikipedia.org/wiki/Palenque;17.4842;-92.0464;"Palenque est une cité maya qui se situe dans l’État mexicain du Chiapas, près du fleuve Usumacinta. C’est l’un des sites les plus impressionnants de cette culture. Comparée aux autres cités mayas, elle est de taille moyenne : bien plus petite que Tikal ou Copán, elle se distingue néanmoins par son patrimoine architectural et sculptural. La zone découverte jusqu’en 2005 représente 2,5 km2 mais on estime avoir exploré moins de 10 % de la superficie totale de la cité. Il reste encore plus de mille structures couvertes par la forêt. En 1981, le site de Palenque fut désigné parc national. Il a été inscrit sur la liste du patrimoine mondial de l’UNESCO en 1987. Néanmoins, les bâtiments fouillés, à part le temple des Inscriptions, souffrent gravement du manque de moyens mis à disposition : absences de couvertures, infiltrations dues aux joints disloqués, déjections de chauves-souris mettent en péril leur pérennité. Palenque est l’un des sites les plus riches du sud du Mexique, à la limite de la péninsule du Yucatán. Parmi les constructions accessibles, on peut noter : 
* la Pyramide des inscriptions ; 
* le Palais. Figurant jadis parmi les plus beaux édifices de la période maya classique, le palais de Palenque était à l'état de ruines recouvertes de végétation quand il fut photographié par l'explorateur Alfred Maudslay, il y a plus d'un siècle ; 
* le Temple de la Croix ; 
* le Temple de la Croix feuillue ; 
* le Temple du soleil ; 
* le jeu de pelote ; 
* le Groupe nord. L'architecture présente une variante occidentale du style maya.";http://commons.wikimedia.org/wiki/Special:FilePath/Palenque_Collage.jpg?width=300
http://dbpedia.org/resource/San_Basilio_de_Palenque;Palenque de San Basilio;http://en.wikipedia.org/wiki/San_Basilio_de_Palenque;10.1;-75.2;Palenque de San Basilio ou San Basilio de Palenque est un village situé dans les contreforts des Montes de María au nord de la Colombie. En 2005, « L’espace culturel de Palenque de San Basilio » était proclamé « chef-d'œuvre du Patrimoine Oral et Immatériel de l'Humanité » par l'UNESCO.;http://commons.wikimedia.org/wiki/Special:FilePath/Fiesta_Palenque.jpg?width=300
http://dbpedia.org/resource/Arab-Norman_Palermo_and_the_Cathedral_Churches_of_Cefalù_and_Monreale;Palerme arabo-normande et les cathédrales de Cefalú et Monreale;http://en.wikipedia.org/wiki/Arab-Norman_Palermo_and_the_Cathedral_Churches_of_Cefalù_and_Monreale;38.1108;13.3531;Palerme arabo-normande et les cathédrales de Cefalú et Monreale est le nom officiel donné par l'UNESCO à un ensemble de monuments datant de l’époque du royaume normand de Sicile (1130-1194). Inscrit en 2015, le bien regroupe neuf sites. Deux palais (avec une chapelle), trois églises, une cathédrale et un pont se trouvent à Palerme, la capitale du royaume, et deux cathédrales sont situées dans les villes de Monreale et Cefalù. Ensemble, ils constituent un exemple exceptionnel d’un syncrétisme socioculturel entre les cultures occidentale, islamique et byzantine.;http://commons.wikimedia.org/wiki/Special:FilePath/Cappella_Palatina_in_Palermo_Sicily.JPG?width=300
http://dbpedia.org/resource/Palmeral_of_Elche;Palmeraie d'Elche;http://en.wikipedia.org/wiki/Palmeral_of_Elche;38.27;-0.698;La palmeraie d'Elche (en castillan Palmeral de Elche, également connue comme Huertos de Palmeras de Elche, et en valencien Horts de palmeres d'Elx), est une grande étendue de palmiers qui se trouve en plein centre-ville de Elche (Communauté valencienne, Espagne). C'est la plus grande palmeraie d'Europe, plus étendue que certaines palmeraies d'Afrique du Nord, et se trouve parmi les plus grandes du monde.;http://commons.wikimedia.org/wiki/Special:FilePath/Arcoiris_en_el_Palmeral_de_Elche.jpg?width=300
http://dbpedia.org/resource/Pamukkale;Pamukkale;http://en.wikipedia.org/wiki/Pamukkale;37.9239;29.1233;Pamukkale (« château de coton » en turc) ou Pamukale est un site naturel et touristique de Turquie composé de sources formant une tufière. Il est inscrit à l'UNESCO depuis 1988 conjointement avec Hiérapolis sur la liste du patrimoine mondial de l'UNESCO. Une ville du même nom se trouve à proximité.;http://commons.wikimedia.org/wiki/Special:FilePath/Pamukkale.jpg?width=300
http://dbpedia.org/resource/Pantanal;Pantanais du Mato Grosso do Sul;http://en.wikipedia.org/wiki/Pantanal;-17.7167;-57.3833;Le Pantanal est une écorégion terrestre d'Amérique du Sud appartenant au biome des prairies et savanes inondées. Il s'étend principalement dans l'État brésilien du Mato Grosso do Sul, mais aussi dans celui du Mato Grosso et recouvre une portion plus petite de la Bolivie (le Pantanal bolivien) et du Paraguay. C'est la plus grande zone humide de la planète, une immense plaine d'une superficie estimée entre 140 000 km2 et 195 000 km2 où des cours d'eau coulent doucement durant la saison humide en de nombreux méandres et submergent plus de 80 % du territoire, noyé sous les eaux quatre mois par an. Le Pantanal abrite la plus riche collection de plantes aquatiques au monde. Il compte également la plus grande concentration d'animaux sauvages d'Amérique du Sud et plus de 665 espèces d'oiseaux. Pourtant, sa biodiversité est en danger : déforestation et érosion des sols, pesticides dans la culture du soja, surpêche, barrages hydro-électriques qui perturbent le cycle hydrologique, extraction minière et pollution, braconnage et tourisme sauvage.;http://commons.wikimedia.org/wiki/Special:FilePath/Pantanal,_south-central_South_America_5170.jpg?width=300
http://dbpedia.org/resource/Bergpark_Wilhelmshöhe;Parc Wilhelmshöhe;http://en.wikipedia.org/wiki/Bergpark_Wilhelmshöhe;51.3158;9.39306;Le parc Wilhelmshöhe est un parc public situé dans la ville de Cassel en Hesse, en Allemagne. Il a été inscrit au Patrimoine mondial de l'UNESCO en 2013. La colline formant le parc possède en son sommet la Statue d'Hercule et à sa base le Château Wilhelmshöhe.;http://commons.wikimedia.org/wiki/Special:FilePath/Herkules1_1.jpg?width=300
http://dbpedia.org/resource/Tierradentro;Parc archéologique national de Tierradentro;http://en.wikipedia.org/wiki/Tierradentro;2.58333;-76.0333;"Le parc archéologique national de Tierradentro est une réserve archéologique de la Colombie, qui a été inscrit en 1995 sur la liste du patrimoine de l'Humanité par l'UNESCO en tant que réservoir important de la culture précolombienne. Il se trouve dans le département du Cauca. Tierradentro est un site archéologique sur lequel ont été retrouvés des hypogées et des statues monumentales de personnages humains. Les endroits archéologiques les plus importants de ce parc sont ""la Colline de Ségovie"" (Alto de Segovia), ""la Colline du Gnome"" (Alto del Duende), ""la Colline de Saint André"" (""""Alto de San Andrés"""") et ""la Colline de l’Avocat"" (Alto del Aguacate). Les installations du parc disposent d'un musée archéologique et d'un musée ethnographique.";http://commons.wikimedia.org/wiki/Special:FilePath/Tombs_in_Tierra_Dentro.jpg?width=300
http://dbpedia.org/resource/Champaner-Pavagadh_Archaeological_Park;Parc archéologique de Champaner-Pavagadh;http://en.wikipedia.org/wiki/Champaner-Pavagadh_Archaeological_Park;22.4833;73.5333;"Le parc archéologique de Champaner-Pavagadh est un vaste site archéologique indien largement inexcavé, situé dans l'État du Gujarat, à proximité de la ville de Baroda. Il est sur la liste du patrimoine mondial de l'UNESCO depuis 2004. Il comprend deux éléments: 
* une ancienne capitale hindoue fortifiée située sur la colline de Pavadagh, surmontée d'un temple à Kalikamata, centre de pèlerinage hindouiste important. 
* en contrebas se trouve l'ancienne capitale (au XVIe siècle) de l'État du Gujarat, exemple de ville pré-moghole restée inchangée, construite par le sultan Mahmud Begada. Le site est notamment célèbre pour ses mosquées : Jami Masjid, Kevada Masjid, Nagina Masjid, Bawaman Mosque notamment. Il comporte plusieurs autres vestiges très anciens, dont des fortifications, des palais, des édifices religieux, des demeures, des structures agricoles et des systèmes d'irrigation, datant pour la plupart d'entre les VIIIe et XIVe siècles. 
* Vue partielle de la colline 
* Ruines hindoues au pied du rocher du temple";http://en.wikipedia.org/wiki/Special:FilePath/Jama_masjid_in_Champaner.JPG?width=300
http://dbpedia.org/resource/San_Agustín_Archaeological_Park;Parc archéologique de San Agustín;http://en.wikipedia.org/wiki/San_Agustín_Archaeological_Park;1.91667;-76.2333;Le parc archéologique de San Agustín est un ensemble de monuments religieux et de sculptures mégalithiques au cœur des Andes, à San Agustín dans le département de Huila en Colombie. 300 sculptures monumentales stylisées parsèment ce parc, témoignant de l’art d’une civilisation, la , qui atteignit son apogée durant les huit premiers siècles de notre ère. Le parc est inscrit sur la liste du patrimoine mondial de l’UNESCO depuis 1995 et constitue la plus grande nécropole au monde en termes de surface.;http://commons.wikimedia.org/wiki/Special:FilePath/Parque_Arqueológico_de_San_Agustín_-_Tumb_with_deity.jpg?width=300
http://dbpedia.org/resource/Babelsberg_Park;Parc de Babelsberg;http://en.wikipedia.org/wiki/Babelsberg_Park;52.4054;13.0927;Le parc de Babelsberg (en allemand : Park Babelsberg) est un parc de 124 hectares situé au nord-est de la ville de Potsdam au bord de la Havel. Il a été créé sur un terrain vallonné en pente vers la rivière par le paysagiste Peter Joseph Lenné et, après lui, par le prince Hermann von Pückler-Muskau, sur ordre du prince Guillaume de Prusse (le futur empereur Guillaume Ier) et de son épouse, Augusta. Administré par la Fondation des châteaux et jardins prussiens de Berlin-Brandebourg, l'ensemble fait partie des châteaux et parcs de Potsdam et Berlin, l'un des sites inscrits au patrimoine mondial en Allemagne.;http://commons.wikimedia.org/wiki/Special:FilePath/Schlosspark_Babelsberg_Blick_Glienicker_Bruecke.jpg?width=300
http://dbpedia.org/resource/Muskau_Park;Parc de Muskau;http://en.wikipedia.org/wiki/Muskau_Park;51.5503;14.7267;Le parc de Muskau (en allemand : Muskauer Park) ou le parc Mużakowski (en polonais : park Mużakowski) est un jardin anglais dans la région de Haute-Lusace, partagé entre l'Allemagne et la Pologne. Créé par le prince Hermann von Pückler-Muskau, c'est l'un des plus grands parcs naturels en Europe centrale. Il s'étend entre la ville de Bad Muskau en Saxe et la ville de Łęknica dans la voïvodie de Lubusz, sur les deux côtés de la rivière Neisse. Depuis le 2 juillet 2004, le parc est inscrit sur la liste du patrimoine mondial de l’Organisation des Nations unies pour l'éducation, la science et la culture (UNESCO).;http://commons.wikimedia.org/wiki/Special:FilePath/1024_2012-1-sept-5088.jpg?width=300
http://dbpedia.org/resource/Studley_Royal_Park;Parc de Studley Royal;http://en.wikipedia.org/wiki/Studley_Royal_Park;54.1161;-1.57306;"Le parc de Studley Royal (en anglais : Studley Royal Park), est un parc contenant les ruines de l'abbaye de Fountains dans le Yorkshire du Nord, en Angleterre. Il s'agit d'un site du patrimoine mondial. 
* Portail du jardinage et de l’horticulture 
* Portail du patrimoine mondial 
* Portail de l’Angleterre";http://commons.wikimedia.org/wiki/Special:FilePath/Studley_Royal,_Ripon.jpg?width=300
http://dbpedia.org/resource/UKhahlamba-Drakensberg_Park;Parc du Drakensberg;http://en.wikipedia.org/wiki/UKhahlamba-Drakensberg_Park;-29.3833;29.5406;Le parc du Drakensberg ou uKhahlamba est un parc d'Afrique du Sud d'une surface de 2 428 km². Il se situe à cheval entre la province de KwaZulu-Natal et le Lesotho. Il tient son nom du massif montagneux du Drakensberg. Le parc englobe plusieurs parcs de surfaces plus réduites, notamment le Royal Natal National Park et le Drakensberg National Park, protégés au titre de site Ramsar. Depuis le 30 novembre 2000, le parc a été inscrit sur la liste du patrimoine mondial par l'Unesco. C'est un site mixte, symbole d'une beauté naturelle rare, d'une concentration de faune rare et de restes archéologiques, notamment des grottes présentant la plus vaste concentration de peintures rupestres de l'Afrique subsaharienne.;http://commons.wikimedia.org/wiki/Special:FilePath/Maluti.jpg?width=300
http://dbpedia.org/resource/Ayutthaya_Historical_Park;Parc historique d'Ayutthaya;http://en.wikipedia.org/wiki/Ayutthaya_Historical_Park;14.3478;100.561;Le parc historique d'Ayutthaya est un site du patrimoine mondial (Unesco) depuis 1991, situé en Thaïlande.;http://commons.wikimedia.org/wiki/Special:FilePath/Ayuthistparkmap.png?width=300
http://dbpedia.org/resource/Hortobágy_National_Park;Parc national de Hortobágy;http://en.wikipedia.org/wiki/Hortobágy_National_Park;47.5944;21.1567;"Le parc national de Hortobágy (en hongrois : Hortobágyi Nemzeti Park, [ˈhoɾtoba:ɟi ˌnɛmzɛti pɑɾk]) est le plus grand des parcs nationaux de Hongrie. Il a été créé le 1er janvier 1973 sur un domaine de 52 000 hectares, pour être ensuite progressivement agrandi : en 2020, il s'étend sur 80 000 hectares. Le parc est une réserve de biosphère de l'Unesco depuis 1979 et il a été inscrit en 1999 sur la liste du patrimoine mondial sous le nom « Parc national de Hortobágy - la Puszta ». Les objectifs du parc national depuis son classement sont : 
* la protection de la puszta, steppe hongroise avec sa faune typique comme les chevaux sauvages ou la grande outarde ; 
* la protection des oiseaux migrateurs, nombreux à faire escales dans les zones humides du territoire, tels que la grue cendrée et les oies ; 
* la valorisation et la préservation du pastoralisme et de la culture locale. La diversité de ses zones humides a permis son enregistrement par la convention de Ramsar entre la rivière Tisza, son lac, les prairies inondées par ses débordements, ou les roselières le long de la rivière Hortobágy et les étangs de pêche creusés dans les années 1950.";http://commons.wikimedia.org/wiki/Special:FilePath/Hortobagy-ziehbrunnen.jpg?width=300
http://dbpedia.org/resource/Mana_Pools_National_Park;Parc national de Mana Pools;http://en.wikipedia.org/wiki/Mana_Pools_National_Park;-15.75;29.3333;Le parc national de Mana Pools est géré par l'agence gouvernementale du Zimbawe Autorité de gestion des parcs et de la faune du Zimbabwe. C'est un parc national créé en 1975 situé au nord du Zimbabwe et un lieu de safari de la basse région inondable du Zambèze. Mana signifie « quatre » en langue shona et désigne les quatre lacs permanents formés par le fleuve. Le parc est peu développé et a été sauvé d’un projet hydro-électrique qui lui aurait retiré son statut acquis en 1984 sur la liste du patrimoine mondial de l’UNESCO. On trouve dans le parc une importante concentration d’hippopotames, de crocodiles, d’éléphants, de buffles, de léopards et de guépards.;http://commons.wikimedia.org/wiki/Special:FilePath/ZmbziRvr.jpg?width=300
http://dbpedia.org/resource/Valley_of_Flowers_National_Park;Parc national de la Vallée des fleurs;http://en.wikipedia.org/wiki/Valley_of_Flowers_National_Park;30.7333;79.6333;Le Parc national de la Vallée des fleurs est situé dans l'État de l'Uttarakhand en Inde. On y trouve plus de 500 espèces de plantes à fleurs. Le parc est conjointement inscrit au Patrimoine mondial avec le parc national de Nanda Devi sous le nom de « Parcs nationaux de Nanda Devi et de la Vallée des fleurs » depuis 1988. Depuis 2004, le parc est également reconnu en tant que réserve de biosphère par l'Unesco.;http://commons.wikimedia.org/wiki/Special:FilePath/Valley_of_flowers_uttaranchal_full_view.JPG?width=300
http://dbpedia.org/resource/Emas_National_Park;Parc national des Emas;http://en.wikipedia.org/wiki/Emas_National_Park;-18.0;-53.0;Le parc national des Emas (en portugais : Parque Nacional das Emas) est une zone protégée du Brésil, située dans l'État de Goiás. Il doit son nom à la présence des nandous d'Amérique (Rhea americana, en portugais ema). Un timbre-poste du Brésil émis en 2006 lui a été consacré. Y figurent les monts Caiapo, la plante clusiacée , endémique du Brésil, et le nandou d'Amérique (Rhea americana).;http://commons.wikimedia.org/wiki/Special:FilePath/Araras_Pq_Emas.JPG?width=300
http://dbpedia.org/resource/Lena_Pillars;Parc national des colonnes de la Léna;http://en.wikipedia.org/wiki/Lena_Pillars;61.1462;127.585;Le parc national des colonnes de la Léna est un site naturel inscrit en 2012 au patrimoine mondial, situé en république de Sakha, l'un des sujets de la fédération de Russie. Il était auparavant un parc naturel, avant d'obtenir le 06 août 2018 le statut de parc national russe.;http://commons.wikimedia.org/wiki/Special:FilePath/Lena_Pillars_20050716_16.JPG?width=300
http://dbpedia.org/resource/Pamir_National_Park;Parc national du Pamir;http://en.wikipedia.org/wiki/Pamir_National_Park;38.765;72.3053;Le parc national du Pamir, aussi appelé parc national tajik, est créé le 26 janvier 2006, après avoir été imaginé dès 1992. Il s'étend sur 12 260 kilomètres carrés, soit un peu plus de 8 % de la superficie du Tadjikistan. Il comprend dans ses statuts une réserve naturelle qui joue le rôle de zone tampon et porte la superficie de cette aire protégée à 26 000 kilomètres carrés, ce qui en fait la plus grande d'Asie centrale. En 2008, elle est proposée pour intégrer la liste du Patrimoine mondial de l'UNESCO et cette candidature reste à l'étude quatre ans après. Cette reconnaissance pourrait s'accompagner d'une relance de la fréquentation touristique. Elle se base sur un paysage naturel remarquable du Pamir, comprenant le pic Ismail Samani, le glacier Fedtchenko et le lac Sarez, sur un biome unique caractérisé par un climat aride, sur une altitude élevée qui pourrait en faire le troisième plus haut site du Patrimoine mondial après l'Everest et le Nanda Devi, sur une réserve hydrologique majeure et sur un relief unique.;http://commons.wikimedia.org/wiki/Special:FilePath/USSR-Tajikistan-Peak_Communism.jpg?width=300
http://dbpedia.org/resource/Saloum_Delta_National_Park;Parc national du delta du Saloum;http://en.wikipedia.org/wiki/Saloum_Delta_National_Park;13.7;-16.6333;Le Parc national du delta du Saloum (PNDS) est l'un des six parcs nationaux du Sénégal — le second après celui du Niokolo-Koba, avec une superficie de 76 000 hectares. Le delta a été inscrit au patrimoine mondial en 2011 ainsi qu'au titre de réserve de biosphère en 1980 par l'Unesco et en tant que site Ramsar en 1984 pour l'importance de ses zones humides.;http://commons.wikimedia.org/wiki/Special:FilePath/Saloum.gif?width=300
http://dbpedia.org/resource/Lake_Turkana_National_Parks;Parcs nationaux du Lac Turkana;http://en.wikipedia.org/wiki/Lake_Turkana_National_Parks;3.05131;36.5037;Les parcs nationaux du lac TurKana inscrits sur la liste du patrimoine mondial de l'UNESCO en 1997 pour le Kenya sont au nombre de trois. Ils sont situés sur le lac Turkana, le plus salé des grands lacs africains. Il est un lieu de migration important pour de nombreuses espèces d'oiseaux, ainsi qu'un lieu de reproduction pour de nombreux grands mammifères et reptiles. Les gisements fossilifères de Koobi Fora sont particulièrement riches en restes de mammifères et de mollusques. Ils sont un témoignage exceptionnel pour la compréhension des paléo-environnements qui se sont succédé sur le continent africain. Les trois parcs sont le parc national de Sibiloi, le parc national de Central Island et le parc national de South Island. Le site est inscrit sur la liste du patrimoine mondial en péril en 2018 « en raison notamment de l'impact d'un barrage sur le site ».;http://commons.wikimedia.org/wiki/Special:FilePath/LakeTurkanaSouthIsland.jpg?width=300
http://dbpedia.org/resource/Pasargadae;Pasargades;http://en.wikipedia.org/wiki/Pasargadae;30.2;53.1794;"Pasargades (du grec ancien Πασαργαδών / Pasargadốn, sans doute du vieux-perse Batrakataš ; en persan پاسارگاد / pāsārgād) est une cité antique bâtie à 1 900 mètres d'altitude dans le Zagros et à 40 km de Persépolis, dans l'actuelle province du Fars en Iran. Ce fut la première capitale historique de l'Empire perse.";http://commons.wikimedia.org/wiki/Special:FilePath/CyrustheGreatTomb_22059.jpg?width=300
http://dbpedia.org/resource/Tropical_Rainforest_Heritage_of_Sumatra;Patrimoine des forêts tropicales ombrophiles de Sumatra;http://en.wikipedia.org/wiki/Tropical_Rainforest_Heritage_of_Sumatra;-2.5;101.5;"Les sites retenus par l'UNESCO sous le nom de patrimoine des forêts tropicales ombrophiles de Sumatra sont trois parcs nationaux indonésiens : 
* Parc national de Gunung Leuser 
* Parc national de Kerinci Seblat 
* Parc national de Bukit Barisan Selatan Ils abritent tous une faune et une flore exceptionnelles et plutôt bien préservées, ainsi que des montagnes, volcans et lacs. 
* Portail de la conservation de la nature 
* Portail du patrimoine mondial 
* Portail de l’Indonésie";http://commons.wikimedia.org/wiki/Special:FilePath/Man_of_the_woods.JPG?width=300
http://dbpedia.org/resource/Heritage_of_Mercury._Almadén_and_Idrija;Patrimoine du mercure;http://en.wikipedia.org/wiki/Heritage_of_Mercury._Almadén_and_Idrija;38.7753;-4.83889;Patrimoine du mercure correspond à un bien culturel du patrimoine mondial inscrit en 2012. Il inclut les sites miniers d'Almadén en Castille-La Manche en Espagne où le mercure a été extrait depuis l'Antiquité, et d’Idrija en Slovénie, où du mercure a été trouvé pour la première fois en 1490 apr. J.-C..;http://commons.wikimedia.org/wiki/Special:FilePath/AntonijevRov-Idrija.jpg?width=300
http://dbpedia.org/resource/Bahrain_Pearling_Trail;Patrimoine perlier de Bahreïn;http://en.wikipedia.org/wiki/Bahrain_Pearling_Trail;26.2413;50.6135;"Le patrimoine perlier de Bahreïn est le patrimoine culturel lié à la perliculture à Bahreïn, dans le golfe Persique. Il constitue un bien culturel du patrimoine mondial inscrit en 2012 sous l'intitulé « activités perlières, témoignage d'une économie insulaire ». 
* Portail du patrimoine mondial 
* Portail de l’océan Indien 
* Portail de Bahreïn";http://commons.wikimedia.org/wiki/Special:FilePath/Isa_Bin_Ali_House.jpg?width=300
http://dbpedia.org/resource/Jagdschloss_Glienicke;Pavillon de chasse de Glienicke;http://en.wikipedia.org/wiki/Jagdschloss_Glienicke;52.411;13.099;Le pavillon de chasse de Glienicke (en allemand : Jagdschloss Glienicke), est un bâtiment de la fin du XVIIe siècle destiné à la chasse des princes de Hohenzollern. Les travaux, dû à l'architecte huguenot Charles Philippe Dieussart, débutèrent en 1682 sous Frédéric-Guillaume Ier de Brandebourg et furent terminés, en 1693, sous Frédéric-Guillaume Ier de Prusse. Il est situé à côté du château de Glienicke. Ce pavillon de chasse de Glienicke est un manoir ou gentilhommière de style baroque. Après avoir changé de propriétaires et être devenu un orphelinat dans la première moitié du XIXe siècle, le prince Charles de Prusse embaucha l'architecte Ferdinand von Arnim pour rénover cet édifice dans un style néo-baroque pour son fils Frédéric-Charles de Prusse. Le prince Frédéric-Léopold de Prusse le fit entièrement rénover par , délaissant au contraire le château paternel de Glienicke. En 1939, la ville de Berlin devint propriétaire du pavillon de chasse de Glienicke. Après la Seconde Guerre mondiale, le bâtiment fut occupé par l'armée rouge et devint une école de cadets militaires soviétiques. Par la suite, le pavillon devint une auberge de jeunesse est-allemande, puis un lieur de dépôt et d'archivage des films des studios Universum Film AG. En 1963/1964, l'architecte Max Taut rénove entièrement le pavillon de chasse en y ajoutant des baies vitrées. Le 31 mars 2003, un incendie ravagea l'aile sud du château. Les causes de l'incendie étaient un court-circuit d'origine électrique. Comme le château n'avait pas d'alarme incendie, les dégâts furent importants. Les travaux de remise en état coûtèrent environ 400 000 euros. Depuis 2005, les locaux sont utilisés pour des formations socio-éducatives par les services de l'administration du Sénat de Berlin pour l'éducation, la science et de la recherche. Le pavillon de chasse est inscrit au Patrimoine mondial de l'UNESCO.;http://commons.wikimedia.org/wiki/Special:FilePath/Jagdschloss_Glienicke_2009.jpg?width=300
http://dbpedia.org/resource/Bassari_Country;Pays bassari;http://en.wikipedia.org/wiki/Bassari_Country;12.5933;-12.8458;Le pays bassari est un bien culturel du patrimoine mondial au Sénégal, inscrit en 2012.;http://commons.wikimedia.org/wiki/Special:FilePath/BedikVillage.jpg?width=300
http://dbpedia.org/resource/Archaeological_Landscape_of_the_First_Coffee_Plantations_in_the_South-East_of_Cuba;Paysage archéologique des premières plantations de café du sud-est de Cuba;http://en.wikipedia.org/wiki/Archaeological_Landscape_of_the_First_Coffee_Plantations_in_the_South-East_of_Cuba;20.03;-75.3914;Le paysage archéologique des premières plantations de café du sud-est de Cuba est une zone du parc national de la Sierra Maestra, dans l'Est de Cuba, reconnue au patrimoine mondial de l'UNESCO en tant que témoignage unique « d'une forme d'exploitation agricole de la forêt vierge, dont les traces ont disparu dans les autres parties du monde », et que « paysage culturel unique, illustrant un stade important de la production caféières dans l'est de Cuba au XIXe et au début du XXe siècle ».;http://commons.wikimedia.org/wiki/Special:FilePath/Cuba_Cafetal_Isabelica_P1080153a.jpg?width=300
http://dbpedia.org/resource/Sukur;Paysage culturel de Sukur;http://en.wikipedia.org/wiki/Sukur;10.7406;13.5719;Le paysage culturel de Sukur est situé dans la partie nord-est du Nigeria. Il est considéré comme un paysage culturel exceptionnel avec son palais du Hidi (chef), ses champs en terrasses, son village, restés inchangés pendant des siècles. L’accès est presque impraticable et le tourisme y est très limité. Le paysage est inscrit sur la liste du patrimoine mondial de l’UNESCO depuis 1999.;http://commons.wikimedia.org/wiki/Special:FilePath/Sukur2.jpg?width=300
http://dbpedia.org/resource/Cornwall_and_West_Devon_Mining_Landscape;Paysage minier des Cornouailles et de l'ouest du Devon;http://en.wikipedia.org/wiki/Cornwall_and_West_Devon_Mining_Landscape;50.1361;-5.38361;Le paysage minier des Cornouailles et de l’ouest du Devon est un site inscrit au patrimoine mondial. Il est situé comme son nom l'indique en Cornouailles et dans l’ouest du Devon, régions du sud-ouest du Royaume-Uni. Ce site a été ajouté en juillet 2006 à la liste du patrimoine mondial durant la 30e session du comité du patrimoine mondial.;http://commons.wikimedia.org/wiki/Special:FilePath/Crowns_peh.jpg?width=300
http://dbpedia.org/resource/Landscape_of_the_Pico_Island_Vineyard_Culture;Paysage viticole de l'île du Pico;http://en.wikipedia.org/wiki/Landscape_of_the_Pico_Island_Vineyard_Culture;38.5516;-28.4681;Le paysage viticole de l'île du Pico, classé depuis 2004 par l'UNESCO au patrimoine mondial de l'humanité, se situe sur la seconde île en importance de l'archipel des Açores, l'île de Pico.;http://commons.wikimedia.org/wiki/Special:FilePath/Landscape_of_the_Pico_Island_Vineyard_Culture.jpg?width=300
http://dbpedia.org/resource/Vineyard_Landscape_of_Piedmont:_Langhe-Roero_and_Monferrato;Paysage viticole du Piémont : Langhe-Roero et Monferrato;http://en.wikipedia.org/wiki/Vineyard_Landscape_of_Piedmont:_Langhe-Roero_and_Monferrato;44.6086;7.96361;Le paysage viticole du Piémont : Langhe-Roero et Monferrato est l'appellation sous laquelle l'UNESCO a inscrit un site, au nord-ouest de l'Italie, sur la liste du patrimoine mondial. Le site est inscrit comme étant un « paysage culturel » puisqu'il est le résultat du travail combiné de la nature et des humains. Il est reconnu pour sa culture viticole, qui a forgé le paysage au cours des siècles. Il comprend des territoires des provinces de Coni, Asti et Alexandrie, dans la région des Langhe et du Monferrat.;http://commons.wikimedia.org/wiki/Special:FilePath/Langhe.jpg?width=300
http://dbpedia.org/resource/Philippi;Philippes;http://en.wikipedia.org/wiki/Philippi;41.0131;24.2864;Philippes (en grec ancien : Φίλιπποι / Phílippoi) est une ville antique fondée par le roi de Macédoine Philippe II en 356 av. J.-C., abandonnée au XIVe siècle après la conquête ottomane, aujourd'hui un site archéologique situé dans le nome de Kavala en Grèce. Modeste fondation macédonienne, Philippes occupe une place notable dans l'Histoire en raison de deux événements majeurs : la bataille de Philippes en octobre 42 av. J.-C. et la prédication paulinienne en 49 ou 50. Les héritiers de Jules César en font une colonie romaine sur la via Egnatia, peuplée de vétérans italiens. Le passage de l'apôtre Paul — et son martyre à Philippes selon certains historiens grecs modernes — induisent durant l'Antiquité tardive l'édification de vastes basiliques, peut-être centres de pèlerinage. Durement touchée par un séisme au début du VIIe siècle, la cité se couvre de ruines. Elle subit par la suite d'éphémères occupations bulgare, latine et serbe, alternant avec des retours de la domination byzantine, jusqu'à la conquête ottomane au XIVe siècle , suivie de son abandon complet. Redécouverte par des érudits au XIXe siècle, Philippes, rattachée à la Grèce en 1913, est progressivement fouillée par les archéologues de l'École française d'Athènes, puis par leurs homologues grecs, qui mettent au jour le théâtre, le forum monumental du IIe siècle et une série d'églises paléobyzantines. L'Église de Grèce a fait de Philippes un lieu de commémoration paulinienne. En 2016, le site archéologique est le dix-huitième site grec inscrit au patrimoine mondial de l'UNESCO.;http://commons.wikimedia.org/wiki/Special:FilePath/Philippi_city_center.jpg?width=300
http://dbpedia.org/resource/Piazza_dei_Miracoli;Piazza dei Miracoli (Pise);http://en.wikipedia.org/wiki/Piazza_dei_Miracoli;43.7231;10.3964;La Piazza dei Miracoli (« place des Miracles »), ou place de la Cathédrale de Pise, est le centre religieux (Piazza del Duomo) et le lieu artistique et touristique le plus important de Pise. Inscrite au patrimoine mondial de l’UNESCO depuis 1987, on peut y admirer les monuments qui forment le centre de la vie religieuse de la ville. Le terme Piazza dei Miracoli est souvent confondu avec le Campo dei Miracoli, un champ imaginaire des aventures de Pinocchio dans lequel la marionnette va semer ses quatre pièces d’or avec le Renard et le Chat.;http://commons.wikimedia.org/wiki/Special:FilePath/CampodeiMiracoliPisa_edit.jpg?width=300
