"bridge","name","length","span","date","wiki","lat","lon","abstract","photo"
"http://dbpedia.org/resource/Silver_Bridge","Silver Bridge (Ohio et Virginie-Occidentale)","0.5986272",213.36,1969-01-01,"http://en.wikipedia.org/wiki/Silver_Bridge",38.845,-82.1411,"Le Silver Bridge, ainsi nommé pour sa peinture aluminium, est un ancien pont suspendu établi sur l'Ohio en 1928, effondré en 1967. Le pont reliait Point Pleasant (Virginie-Occidentale) à Gallipolis (Ohio). Il était parallèle au pont de chemin de fer encore existant, (en).","http://commons.wikimedia.org/wiki/Special:FilePath/Silver_Bridge,_1928.jpg?width=300"
"http://dbpedia.org/resource/Silver_Bridge","Silver Bridge (Ohio et Virginie-Occidentale)","0.681228",213.36,1928-01-01,"http://en.wikipedia.org/wiki/Silver_Bridge",38.8344,-82.1475,"Le Silver Bridge, ainsi nommé pour sa peinture aluminium, est un ancien pont suspendu établi sur l'Ohio en 1928, effondré en 1967. Le pont reliait Point Pleasant (Virginie-Occidentale) à Gallipolis (Ohio). Il était parallèle au pont de chemin de fer encore existant, (en).","http://commons.wikimedia.org/wiki/Special:FilePath/Silver_Bridge,_1928.jpg?width=300"
"http://dbpedia.org/resource/Silver_Bridge","Silver Bridge (Ohio et Virginie-Occidentale)","0.681228",213.36,1969-01-01,"http://en.wikipedia.org/wiki/Silver_Bridge",38.8344,-82.1475,"Le Silver Bridge, ainsi nommé pour sa peinture aluminium, est un ancien pont suspendu établi sur l'Ohio en 1928, effondré en 1967. Le pont reliait Point Pleasant (Virginie-Occidentale) à Gallipolis (Ohio). Il était parallèle au pont de chemin de fer encore existant, (en).","http://commons.wikimedia.org/wiki/Special:FilePath/Silver_Bridge,_1928.jpg?width=300"
"http://dbpedia.org/resource/Silver_Bridge","Silver Bridge (Ohio et Virginie-Occidentale)","0.681228",213.36,1928-01-01,"http://en.wikipedia.org/wiki/Silver_Bridge",38.8344,-82.1411,"Le Silver Bridge, ainsi nommé pour sa peinture aluminium, est un ancien pont suspendu établi sur l'Ohio en 1928, effondré en 1967. Le pont reliait Point Pleasant (Virginie-Occidentale) à Gallipolis (Ohio). Il était parallèle au pont de chemin de fer encore existant, (en).","http://commons.wikimedia.org/wiki/Special:FilePath/Silver_Bridge,_1928.jpg?width=300"
"http://dbpedia.org/resource/Silver_Bridge","Silver Bridge (Ohio et Virginie-Occidentale)","0.681228",213.36,1969-01-01,"http://en.wikipedia.org/wiki/Silver_Bridge",38.8344,-82.1411,"Le Silver Bridge, ainsi nommé pour sa peinture aluminium, est un ancien pont suspendu établi sur l'Ohio en 1928, effondré en 1967. Le pont reliait Point Pleasant (Virginie-Occidentale) à Gallipolis (Ohio). Il était parallèle au pont de chemin de fer encore existant, (en).","http://commons.wikimedia.org/wiki/Special:FilePath/Silver_Bridge,_1928.jpg?width=300"
"http://dbpedia.org/resource/Silver_Bridge","Silver Bridge (Ohio et Virginie-Occidentale)","0.681228",213.36,1928-01-01,"http://en.wikipedia.org/wiki/Silver_Bridge",38.845,-82.1475,"Le Silver Bridge, ainsi nommé pour sa peinture aluminium, est un ancien pont suspendu établi sur l'Ohio en 1928, effondré en 1967. Le pont reliait Point Pleasant (Virginie-Occidentale) à Gallipolis (Ohio). Il était parallèle au pont de chemin de fer encore existant, (en).","http://commons.wikimedia.org/wiki/Special:FilePath/Silver_Bridge,_1928.jpg?width=300"
"http://dbpedia.org/resource/Silver_Bridge","Silver Bridge (Ohio et Virginie-Occidentale)","0.681228",213.36,1969-01-01,"http://en.wikipedia.org/wiki/Silver_Bridge",38.845,-82.1475,"Le Silver Bridge, ainsi nommé pour sa peinture aluminium, est un ancien pont suspendu établi sur l'Ohio en 1928, effondré en 1967. Le pont reliait Point Pleasant (Virginie-Occidentale) à Gallipolis (Ohio). Il était parallèle au pont de chemin de fer encore existant, (en).","http://commons.wikimedia.org/wiki/Special:FilePath/Silver_Bridge,_1928.jpg?width=300"
"http://dbpedia.org/resource/Silver_Bridge","Silver Bridge (Ohio et Virginie-Occidentale)","0.681228",213.36,1928-01-01,"http://en.wikipedia.org/wiki/Silver_Bridge",38.845,-82.1411,"Le Silver Bridge, ainsi nommé pour sa peinture aluminium, est un ancien pont suspendu établi sur l'Ohio en 1928, effondré en 1967. Le pont reliait Point Pleasant (Virginie-Occidentale) à Gallipolis (Ohio). Il était parallèle au pont de chemin de fer encore existant, (en).","http://commons.wikimedia.org/wiki/Special:FilePath/Silver_Bridge,_1928.jpg?width=300"
"http://dbpedia.org/resource/Silver_Bridge","Silver Bridge (Ohio et Virginie-Occidentale)","0.681228",213.36,1969-01-01,"http://en.wikipedia.org/wiki/Silver_Bridge",38.845,-82.1411,"Le Silver Bridge, ainsi nommé pour sa peinture aluminium, est un ancien pont suspendu établi sur l'Ohio en 1928, effondré en 1967. Le pont reliait Point Pleasant (Virginie-Occidentale) à Gallipolis (Ohio). Il était parallèle au pont de chemin de fer encore existant, (en).","http://commons.wikimedia.org/wiki/Special:FilePath/Silver_Bridge,_1928.jpg?width=300"
"http://dbpedia.org/resource/Beška_Bridge","Pont de Beška","2.205",210.0,1975-01-01,"http://en.wikipedia.org/wiki/Beška_Bridge",45.1697,20.0797,"Le pont de Beška est un pont franchissant le Danube dans le nord de la Serbie.","http://commons.wikimedia.org/wiki/Special:FilePath/286._Beška,_bridge_on_the_freeway_between_Novi_Sad_and_Beograd.jpg?width=300"
"http://dbpedia.org/resource/Hong_Kong–Shenzhen_Western_Corridor","Hong Kong-Shenzhen Western Corridor","5.5",210.0,2007-01-01,"http://en.wikipedia.org/wiki/Hong_Kong–Shenzhen_Western_Corridor",22.4714,113.961,"Le Corridor Occidental Hong Kong - Shenzhen, ou Hong Kong - Shenzhen Western Corridor, est une route à deux fois trois voies de 5,5 km qui relie Hong Kong à , au sud ouest de Shenzhen, avec toutes les installations de franchissement des frontières entre Hong-Kong et la Chine continentale. Le poste-frontière est ouvert tous les jours de 06:30 à minuit.","http://commons.wikimedia.org/wiki/Special:FilePath/Tsw9.JPG?width=300"
"http://dbpedia.org/resource/Batman_Bridge","Batman Bridge","0.432",206.0,1968-01-01,"http://en.wikipedia.org/wiki/Batman_Bridge",-41.2169,146.914,"Le pont Batman est un pont routier franchissant la Tamar River au nord de la Tasmanie en Australie. Le pont doit son nom à l'homme d'affaires John Batman qui vécut à Launceston, fondateur de la ville de Melbourne.","http://commons.wikimedia.org/wiki/Special:FilePath/Tamar_river_batman_bridge.JPG?width=300"
"http://dbpedia.org/resource/Västerbron","Västerbron","0.602",204.0,1935-01-01,"http://en.wikipedia.org/wiki/Västerbron",59.3244,18.0272,"Le Västerbron, soit le pont de l'Ouest en français, est un pont en arc situé dans le centre de Stockholm, capitale de la Suède. Avec une longueur totale de 600 mètres dont 340 mètres au-dessus de l'eau, il est l'un des plus importants ponts de Stockholm. Son inauguration le 20 novembre 1935 en fait le second pont qui relie le sud de Stockholm au nord de la ville, la connexion se faisant alors, à cet endroit, par bateau.","http://commons.wikimedia.org/wiki/Special:FilePath/Vasterbron_2008a.jpg?width=300"
"http://dbpedia.org/resource/Cameron_Suspension_Bridge","Cameron Suspension Bridge","0.207264",201.168,1911-01-01,"http://en.wikipedia.org/wiki/Cameron_Suspension_Bridge",35.8771,-111.412,"Le Cameron Suspension Bridge est un pont américain dans le comté de Coconino, en Arizona. Ce pont suspendu sur la Little Colorado a porté l'U.S. Route 89 de sa livraison en 1911 jusqu'en 1959. Il est inscrit au Registre national des lieux historiques depuis le 5 juin 1986.","http://commons.wikimedia.org/wiki/Special:FilePath/BridgeCameron.jpg?width=300"
"http://dbpedia.org/resource/San_Diego–Coronado_Bridge","San Diego-Coronado Bridge","3.4073592",201.168,1969-01-01,"http://en.wikipedia.org/wiki/San_Diego–Coronado_Bridge",32.6865,-117.158,"Le San Diego-Coronado Bridge, localement appelé Coronado Bridge, est un pont à poutres en béton précontraint franchissant la baie de San Diego aux États-Unis, qui relie San Diego et la ville de Coronado, en Californie. Ce pont fait partie de la State Route 75.","http://commons.wikimedia.org/wiki/Special:FilePath/San_Diego_Coronado_bridge01.JPEG?width=300"
"http://dbpedia.org/resource/Troja_Bridge","Pont de Troja","0.262",200.4,2014-01-01,"http://en.wikipedia.org/wiki/Troja_Bridge",50.1123,14.4362,"Le pont de Troja (2014) (en tchèque : Trojský most) est un pont bow-string situé à Prague enjambant la Vltava. Moderne, il a été ouvert au trafic en octobre 2014.","http://commons.wikimedia.org/wiki/Special:FilePath/Prague_Troja_Trojský_most_2015_1.jpg?width=300"
"http://dbpedia.org/resource/Poya_Bridge","Pont de la Poya","0.8516",196.0,2014-01-01,"http://en.wikipedia.org/wiki/Poya_Bridge",46.813,7.16515,"Le pont de la Poya est le plus long pont à haubans de Suisse, situé dans la ville de Fribourg. Il a été ouvert au trafic routier le 12 octobre 2014, après 6 ans de travaux.","http://commons.wikimedia.org/wiki/Special:FilePath/PontPoya2014.jpg?width=300"
"http://dbpedia.org/resource/Jamestown_Verrazzano_Bridge","Jamestown-Verrazano Bridge","2.24028",193.853,1992-01-01,"http://en.wikipedia.org/wiki/Jamestown_Verrazzano_Bridge",41.5279,-71.4037,"Le Jamestown-Verrazano Bridge, est un pont en poutre-caisson qui traverse la baie de Narragansett à Rhode Island, aux États-Unis. Il relie la ville de North Kingstown située sur le continent, à l'île Conanicut et notamment à la ville de Jamestown.","http://commons.wikimedia.org/wiki/Special:FilePath/Jamestown_Verrazzano_Bridge_2.JPG?width=300"
"http://dbpedia.org/resource/Queensboro_Bridge","Pont de Queensboro","1.1350752",192.024,1909-01-01,"http://en.wikipedia.org/wiki/Queensboro_Bridge",40.757,-73.955,"Le pont de Queensboro relie deux arrondissements de la ville de New York, l’île de Manhattan et le Queens, sur l’île de Long Island, en traversant l’East River, tout en prenant appui sur la partie sud d'une petite île, Roosevelt Island, qu'il ne dessert pas.","http://commons.wikimedia.org/wiki/Special:FilePath/Queensboro_Bridge_from_Manhattan_side.jpg?width=300"
"http://dbpedia.org/resource/Acosta_Bridge","Acosta Bridge","0.501396",192.024,1921-01-01,"http://en.wikipedia.org/wiki/Acosta_Bridge",30.3214,-81.6639,"L'Acosta Bridge est un pont ferroviaire et routier franchissant le Saint Johns à Jacksonville, en Floride. Ce pont en poutre-caisson en béton précontraint, long de 501 mètres, a été ouvert en août 1994.","http://commons.wikimedia.org/wiki/Special:FilePath/Jacksonville_Acosta_Bridge_Panorama.jpg?width=300"
"http://dbpedia.org/resource/Acosta_Bridge","Acosta Bridge","0.501396",192.024,1994-01-01,"http://en.wikipedia.org/wiki/Acosta_Bridge",30.3214,-81.6639,"L'Acosta Bridge est un pont ferroviaire et routier franchissant le Saint Johns à Jacksonville, en Floride. Ce pont en poutre-caisson en béton précontraint, long de 501 mètres, a été ouvert en août 1994.","http://commons.wikimedia.org/wiki/Special:FilePath/Jacksonville_Acosta_Bridge_Panorama.jpg?width=300"
"http://dbpedia.org/resource/Anghel_Saligny_Bridge","Pont Anghel-Saligny","2.632",190.0,1895-01-01,"http://en.wikipedia.org/wiki/Anghel_Saligny_Bridge",44.3404,28.017,"Le pont Anghel-Saligny (anciennement pont Roi-Charles-Ier) est un pont ferroviaire dans le județ de Constanța en Roumanie, franchissant le Danube, reliant la Dobroudja et la Munténie. Il est situé à Cernavodă, juste au nord du . Le pont est inscrit sur la liste des monuments historiques en Roumanie.","http://commons.wikimedia.org/wiki/Special:FilePath/Podul_Regele_Carol_I.jpg?width=300"
"http://dbpedia.org/resource/Deh_Cho_Bridge","Pont de Deh Cho","1.1",190.0,2012-01-01,"http://en.wikipedia.org/wiki/Deh_Cho_Bridge",61.2625,-117.525,"Le pont de Deh Cho est un pont traversant le fleuve Mackenzie près de Fort Providence, au Territoires du Nord-Ouest, au Canada. Inauguré le 30 novembre 2012, il porte la route de Yellowknife (route 3) et il s'agit du premier pont traversant le fleuve Mackenzie et le premier lien fixe entre la région du Slave Nord et l'Alberta.","http://commons.wikimedia.org/wiki/Special:FilePath/Deh_Cho_Bridge_05.jpg?width=300"
"http://dbpedia.org/resource/Navajo_Bridge","Navajo Steel Arch Highway Bridge","0.2542032",187.757,1929-01-01,"http://en.wikipedia.org/wiki/Navajo_Bridge",36.8178,-111.632,"Le Navajo Steel Arch Highway Bridge – ou Grand Canyon Bridge – est un pont en arc américain dans le comté de Coconino, en Arizona. Cet ancien pont routier livré en 1929 et reconverti en passerelle pour piétons depuis l'ouverture du nouveau Navajo Bridge en 1995 permet le franchissement du Marble Canyon, un canyon creusé par le Colorado. Protégé au sein de la Nation navajo dans sa partie sud-est, du parc national du Grand Canyon dans sa partie centrale et au sein de la Glen Canyon National Recreation Area dans sa partie nord-ouest, il est inscrit au Registre national des lieux historiques depuis le 13 août 1981. Il est par ailleurs classé parmi les Historic Civil Engineering Landmarks du monde par l'American Society of Civil Engineers.","http://commons.wikimedia.org/wiki/Special:FilePath/NavahoBridges.jpg?width=300"
"http://dbpedia.org/resource/Navajo_Bridge","Navajo Steel Arch Highway Bridge","0.2542032",187.757,1995-01-01,"http://en.wikipedia.org/wiki/Navajo_Bridge",36.8178,-111.632,"Le Navajo Steel Arch Highway Bridge – ou Grand Canyon Bridge – est un pont en arc américain dans le comté de Coconino, en Arizona. Cet ancien pont routier livré en 1929 et reconverti en passerelle pour piétons depuis l'ouverture du nouveau Navajo Bridge en 1995 permet le franchissement du Marble Canyon, un canyon creusé par le Colorado. Protégé au sein de la Nation navajo dans sa partie sud-est, du parc national du Grand Canyon dans sa partie centrale et au sein de la Glen Canyon National Recreation Area dans sa partie nord-ouest, il est inscrit au Registre national des lieux historiques depuis le 13 août 1981. Il est par ailleurs classé parmi les Historic Civil Engineering Landmarks du monde par l'American Society of Civil Engineers.","http://commons.wikimedia.org/wiki/Special:FilePath/NavahoBridges.jpg?width=300"
"http://dbpedia.org/resource/Walter_Taylor_Bridge","Walter Taylor Bridge","0.2997",182.9,1936-01-01,"http://en.wikipedia.org/wiki/Walter_Taylor_Bridge",-27.5058,152.974,"Le Walter Taylor Bridge est un pont suspendu qui traverse le fleuve Brisbane entre les quartiers de Indooroopilly et Chelmer de la ville de Brisbane dans l'État australien du Queensland. Il est destiné au trafic automobile et piétonnier et porte le nom de son maître d'œuvre visionnaire, Walter Taylor. Parmi les ponts de la ville, cet ouvrage a la particularité d'abriter des logements dans ces deux tours. Ils ont été occupés jusqu'en 2010, date à laquelle les derniers membres des familles des ouvriers ayant construit le pont ont déménagé. 
* (en) Cet article est partiellement ou en totalité issu de l’article de Wikipédia en anglais intitulé « Walter Taylor Bridge » (voir la liste des auteurs).","http://commons.wikimedia.org/wiki/Special:FilePath/Walter_Taylor_Bridge.jpg?width=300"
"http://dbpedia.org/resource/Thousand_Islands_Bridge","Pont des Mille-Îles","13.679424",182.88,1937-01-01,"http://en.wikipedia.org/wiki/Thousand_Islands_Bridge",44.3474,-75.9835,"Le pont des Mille-Îles (en anglais : Thousand Islands Bridge) est un pont américano-canadien reliant l’Ontario et l'État de New York. Il est situé à trente minutes de Kingston et de Watertown. La route 137 et l'Interstate 81 sont de part et d'autre les artères empruntant ce pont. L’ouvrage s'étend sur une longueur totale de 13,6 km et est en fait constitué de cinq ponts distincts.","http://commons.wikimedia.org/wiki/Special:FilePath/Thousand_Islands_Bridge_5.jpg?width=300"
"http://dbpedia.org/resource/Sai_Van_Bridge","Pont de Sai Van","2.2",180.0,2004-01-01,"http://en.wikipedia.org/wiki/Sai_Van_Bridge",22.1722,113.536,"Le pont de Sai Van (chinois simplifié : 西湾大桥 ; chinois traditionnel : 西灣大橋 ; pinyin : Xīwān Dàqiáo ; portugais : Ponte de Sai Van) est un pont à haubans situé en Chine situé dans la région administrative spéciale de Macao, reliant l'île de Taipa et la péninsule de Macao. Inauguré le 19 décembre 2004, le pont mesure 2,2 kilomètres de long et est le troisième à traverser la baie de Praia Grande. Il dispose de deux étages, avec une plate-forme inférieure couverte conçue pour être utilisée en cas de typhons lorsque les deux autres ponts reliant Taipa et la péninsule de Macao, à savoir le pont du gouverneur Nobre de Carvalho et le pont de l'Amitié, sont fermés. 
* Portail de Macao 
* Portail des ponts","http://commons.wikimedia.org/wiki/Special:FilePath/Ponte_de_Sai_Van.jpg?width=300"
"http://dbpedia.org/resource/New_Europe_Bridge","Pont Calafat-Vidin","1.971",180.0,2013-01-01,"http://en.wikipedia.org/wiki/New_Europe_Bridge",44.0022,22.9483,"Le pont Calafat-Vidin (en bulgare : Мост Видин–Калафат, en roumain : Podul Calafat–Vidin) est un pont routier et ferroviaire entre les villes de Calafat en Roumanie et de Vidin en Bulgarie. Au moment que le pont était mis en service, on l'a donné son nom officiel « Pont de la nouvelle Europe », mais les Bulgares l'appellent simplement « Дунав мост 2 », donc le deuxième pont sur le Danube, le premier pont étant celui entre Ruse (BG) et Giurgiu (RO), à 400km en aval de Vidin. À sa construction, il est devenu le deuxième pont entre ces deux pays, après le pont de Giurgiu-Roussé. Il a été construit par l'entreprise Fomento de Construcciones y Contratas pour un coût de 282 millions d'€ en sachant qu'une subvention d'un montant de 106 millions d'euros a été accordé par l'Union européenne. Sa construction a duré six ans depuis 2007 et il est ouvert à la circulation depuis le 15 juin 2013, le lendemain de son inauguration. 
* Le Pont Calafat - Vidin, au mois de mars 2013, vu depuis Calafat, rive Roumaine. 
* Les haubans du pont et la frontière roumaine. 
* Le pont enjambant le Danube.","http://commons.wikimedia.org/wiki/Special:FilePath/Calafat_Vidin_02797_pont.jpg?width=300"
"http://dbpedia.org/resource/Amizade_Bridge_(Macau)","Pont de l'Amitié (Macao)","3.9",180.0,1994-01-01,"http://en.wikipedia.org/wiki/Amizade_Bridge_(Macau)",22.1893,113.563,"Le pont de l'Amitié (chinois simplifié : 澳门友谊大桥 ; chinois traditionnel : 澳門友誼大橋 ; pinyin : Àomén Yǒuyì Dàqiáo ; portugais : Ponte de Amizade), aussi appelé Nouveau pont Macau-Taipa (chinois simplifié : 新澳氹大桥 ; chinois traditionnel : 新澳氹大橋 ; pinyin : Xīn Àodàng Dàqiáo), est un pont de Chine situé dans la région administrative spéciale de Macao et reliant la péninsule de Macao à l'île de Taipa.","http://commons.wikimedia.org/wiki/Special:FilePath/Macao_Friendship_Bridge.jpg?width=300"
"http://dbpedia.org/resource/Rainbow_Bridge_(La_Conner,_Washington)","La Conner's Rainbow bridge","0.2429",176.8,1957-01-01,"http://en.wikipedia.org/wiki/Rainbow_Bridge_(La_Conner,_Washington)",48.3868,-122.502,"Le La Conner's Rainbow bridge, ou pont arc-en-ciel de La Conner, permet de rejoindre l'île Fidalgo depuis la ville de La Conner, au-dessus du canal de Swinomish dans le comté de Skagit (État de Washington) aux États-Unis. Il s'agit d'un pont en arc à tablier intermédiaire en acier, construit en 1957, d'une longueur totale de 242,90 m et d'une portée principale de 176,80 m.","http://commons.wikimedia.org/wiki/Special:FilePath/La_Conner_32328.JPG?width=300"
"http://dbpedia.org/resource/Menai_Suspension_Bridge","Pont suspendu de Menai","0.417",176.0,1826-01-01,"http://en.wikipedia.org/wiki/Menai_Suspension_Bridge",53.2201,-4.16313,"Le pont suspendu de Menai (en anglais : Menai Suspension Bridge, en gallois : Pont Grog y Borth), dû à Thomas Telford, franchit le détroit de Menai, un bras de mer entre l'île d'Anglesey et le comté Gwynedd (pays de Galles).","http://commons.wikimedia.org/wiki/Special:FilePath/Menai_Suspension_Bridge_Dec_09.JPG?width=300"
"http://dbpedia.org/resource/Nelson_Mandela_Bridge","Nelson Mandela Bridge","0.284",176.0,2003-01-01,"http://en.wikipedia.org/wiki/Nelson_Mandela_Bridge",-26.1967,28.0342,"Nelson Mandela Bridge est un pont à Johannesburg, en Afrique du Sud. Il s'agit du quatrième des cinq ponts qui traversent les voies ferrées et les voies d'évitement situées juste à l'ouest de , le premier étant le adjacent à la gare. Il a été achevé en 2003 et a coûté 102 à 120 millions de rands à construire. L’intérêt de ce pont était de relier deux zones commerciales principales de Braamfontein et Newtown, ainsi que de rajeunir, et à un certain niveau, de moderniser le centre-ville. Le pont fait partie de la route M27 de Johannesbourg.","http://commons.wikimedia.org/wiki/Special:FilePath/South_Africa-Johannesburg-Nelson_Mandela_Bridge001.jpg?width=300"
"http://dbpedia.org/resource/Italia_Viaduct","Viadotto Italia","1.12",175.0,1974-01-01,"http://en.wikipedia.org/wiki/Italia_Viaduct",39.9389,15.9593,"Le Viadotto Italia est un viaduc de l’autoroute italienne A2. Il franchit la brèche du entre les villages de Laino Borgo et Laino Castello, dans le Nord de la Province de Cosenza, en Calabre, à une hauteur de 259 m : cela en faisait le pont le plus élevé d'Europe jusqu'en 2004, date à laquelle le record a été battu par le viaduc de Millau. Il demeure cependant le pont le plus haut d'Italie et le second plus haut pont d'Europe.","http://commons.wikimedia.org/wiki/Special:FilePath/Viadotto_Italia,_autostrada_A3.jpg?width=300"
"http://dbpedia.org/resource/Shibanpo_Yangtze_River_Bridge","Pont de Shibanpo","1.103",174.0,0001-01-01,"http://en.wikipedia.org/wiki/Shibanpo_Yangtze_River_Bridge",29.5456,106.56,"Le pont de Shibanpo (chinois simplifié : 石板坡长江大桥 ; chinois traditionnel : 石板坡長江大橋 ; pinyin : Shíbǎnpō chángjiāng dàqiáo ; litt. « Pont de Shibanpo sur le Yangtsé ») est un pont routier qui permet depuis 2005 de franchir le fleuve Yangzi Jiang près de Chongqing. Il est du type pont à poutres en béton précontraint, partie en acier. Avec une portée de 330 m, il est le plus grand pont à poutres, dépassant de 29 mètres le précédent record détenu par le pont de Stomalsundet en Norvège, qui datait de 1998. Ce dernier détient toutefois toujours le record des ponts à poutre-caisson en béton précontraint car la partie centrale de la travée principale du pont de Shibanpo est un caisson métallique. Le record des ponts à poutres en métal est quant à lui détenu par le Pont Rio-Niterói au Brésil avec une poutre en acier de 300 m de portée.","http://commons.wikimedia.org/wiki/Special:FilePath/Shibanpo_Bridge_in_Chongqing.jpg?width=300"
"http://dbpedia.org/resource/Shibanpo_Yangtze_River_Bridge","Pont de Shibanpo","1.103",174.0,0002-01-01,"http://en.wikipedia.org/wiki/Shibanpo_Yangtze_River_Bridge",29.5456,106.56,"Le pont de Shibanpo (chinois simplifié : 石板坡长江大桥 ; chinois traditionnel : 石板坡長江大橋 ; pinyin : Shíbǎnpō chángjiāng dàqiáo ; litt. « Pont de Shibanpo sur le Yangtsé ») est un pont routier qui permet depuis 2005 de franchir le fleuve Yangzi Jiang près de Chongqing. Il est du type pont à poutres en béton précontraint, partie en acier. Avec une portée de 330 m, il est le plus grand pont à poutres, dépassant de 29 mètres le précédent record détenu par le pont de Stomalsundet en Norvège, qui datait de 1998. Ce dernier détient toutefois toujours le record des ponts à poutre-caisson en béton précontraint car la partie centrale de la travée principale du pont de Shibanpo est un caisson métallique. Le record des ponts à poutres en métal est quant à lui détenu par le Pont Rio-Niterói au Brésil avec une poutre en acier de 300 m de portée.","http://commons.wikimedia.org/wiki/Special:FilePath/Shibanpo_Bridge_in_Chongqing.jpg?width=300"
"http://dbpedia.org/resource/Bolte_Bridge","Bolte Bridge","5.0",173.0,1999-01-01,"http://en.wikipedia.org/wiki/Bolte_Bridge",-37.8195,144.932,"Le Bolte Bridge est un pont à poutres cantilever situé à Melbourne en Australie.","http://commons.wikimedia.org/wiki/Special:FilePath/Bolte-Bridge-2006.jpg?width=300"
"http://dbpedia.org/resource/Alexandra_Bridge","Pont Alexandra","0.56327",172.21,1901-01-01,"http://en.wikipedia.org/wiki/Alexandra_Bridge",45.4302,-75.7045,"Le pont Alexandra (en anglais : Alexandra Bridge) ou pont Interprovincial est un pont à poutres cantilever qui traverse la rivière des Outaouais, près du Musée des beaux-arts du Canada et du Musée canadien de l'histoire, reliant les villes de Gatineau, au Québec et la capitale canadienne d'Ottawa, en Ontario. Selon Travaux publics et Services gouvernementaux Canada, près de 15 000 voitures empruntent le pont chaque jour. Le pont Alexandra a été le plus long pont à poutres cantilever au Canada. Il a perdu son titre lors de la construction du pont de Québec. Il est désigné comme lieu historique national par la (en). En 1901, le pont a été renommé en l'honneur de la reine Alexandra, épouse du roi Edouard VII, lors de la visite du couple royal à Ottawa.","http://commons.wikimedia.org/wiki/Special:FilePath/Alexandra_Bridge.JPG?width=300"
"http://dbpedia.org/resource/Kizuna_Bridge","Pont Kizuna","1.5",170.0,2001-01-01,"http://en.wikipedia.org/wiki/Kizuna_Bridge",12.0,105.45,"Depuis 2001, le pont Kizuna permet de franchir le Mékong à Kampong Cham dans la province cambodgienne du même nom. Il a été construit grâce à un don de 56 million $ du gouvernement japonais. C'est le premier pont à franchir le Mékong au Cambodge, et c'était aussi le plus long du pays (1500 mètres) jusqu'à la construction du Pont Kaoh Kong près de la frontière thaïlandaise à Koh Kong en 2002. Le pont Kizuna relie l'est et l'ouest du pays par la route pour la première fois. Les travaux, débutés en 1999, ont duré 3 ans. Il a été estimé que 10 000 personnes ont assisté à l'inauguration","http://commons.wikimedia.org/wiki/Special:FilePath/Kisona_Bridge.jpg?width=300"
"http://dbpedia.org/resource/Müngsten_Bridge","Viaduc de Müngsten","0.465",170.0,1897-01-01,"http://en.wikipedia.org/wiki/Müngsten_Bridge",51.1606,7.13333,"Le viaduc ferroviaire de Müngsten (autrefois pont Kaiser-Wilhelm) est le plus haut pont métallique en arc d’Allemagne. Ce pont en arc en acier est un ouvrage d'art de la ligne ferroviaire Wuppertal-Oberbarmen–Solingen (KBS 458). Il sert au trafic ordinaire de la ligne S 7 de la S-Bahn Rhin-Ruhr (ABELLIO Rail NRW GmbH), non-électrifiée et donc exploitée par des motrices Diesel. L'ouvrage franchit la vallée de la Wupper, qu'il surplombe de 107 m, sur le tronçon Remscheid–Solingen, à proximité de la halte d'attente de Solingen-Schaberg. Jusqu'à la chute de la monarchie en 1918, on l'appelait le pont Kaiser-Wilhelm en honneur du Kaiser Guillaume Ier. Le pont a ensuite pris le nom du hameau local, Müngsten.","http://commons.wikimedia.org/wiki/Special:FilePath/Muengstener300x225.jpg?width=300"
"http://dbpedia.org/resource/Alexander_Hamilton_Bridge","Alexander Hamilton Bridge","0.7239",169.164,1963-01-01,"http://en.wikipedia.org/wiki/Alexander_Hamilton_Bridge",40.8456,-73.9287,"Le Alexander Hamilton Bridge est un pont reliant Manhattan et le Bronx à New York.","http://commons.wikimedia.org/wiki/Special:FilePath/AlexHamBr.JPG?width=300"
"http://dbpedia.org/resource/Pulaski_Skyway","Pulaski Skyway","5.635922688",167.64,1932-01-01,"http://en.wikipedia.org/wiki/Pulaski_Skyway",40.7358,-74.0917,"La General Pulaski Skyway est une autoroute à quatre voies composée de ponts reliés dans la partie nord de l'État américain du New Jersey, portant la désignation de sur la majeure partie de sa longueur. La structure historique a une longueur totale de 5,636 kilomètres avec le plus long pont enjambant 167,6 mètres. Entre Newark et Jersey City, la chaussée traverse les rivières Passaic et Hackensack et la presqu'île situé entre les deux. En 2010, le pont traite un trafic d'environ 67 000 passages par jour. Les camions doivent utiliser une route alternative, la , puisqu'il y sont interdits. L'autoroute est nommée d'après Kazimierz Pułaski. Elle est inscrite au Registre national des lieux historiques.","http://commons.wikimedia.org/wiki/Special:FilePath/Pulaski_Skyway_full_view.jpg?width=300"
