volcano;name;wiki;elevation;lat;lon;abstract;photo;eruption_date;eruption_year
http://dbpedia.org/resource/Mount_Kerinci;Mount Kerinci;http://en.wikipedia.org/wiki/Mount_Kerinci;3800;-1.69667;101.266;Le Kerinci est le plus haut volcan d'Indonésie et, à 3 805 mètres d'altitude, le point culminant de l'île de Sumatra. C'est l'un des plus actifs du pays au cours des deux derniers siècles. Toutefois, ses éruptions peu violentes en font une destination populaire.;http://commons.wikimedia.org/wiki/Special:FilePath/Mount_Kerinci_from_Kayuaro.jpg?width=300;2020;2020
http://dbpedia.org/resource/Mount_Kilimanjaro;Mount Kilimanjaro;http://en.wikipedia.org/wiki/Mount_Kilimanjaro;5895;-3.07583;37.3533;Le Kilimandjaro ou Kilimanjaro est une montagne située dans le Nord-Est de la Tanzanie et composée de trois volcans : le Shira à l'ouest, culminant à 3 962 mètres d'altitude, le Mawenzi à l'est, s'élevant à 5 149 mètres d'altitude, et le Kibo, le plus récent géologiquement, situé entre les deux autres et dont le pic Uhuru à 5 891,8 mètres d'altitude constitue le point culminant de l'Afrique. Outre cette caractéristique, le Kilimandjaro est connu pour sa calotte glaciaire sommitale en phase de retrait accéléré depuis le début du XXe siècle et qui devrait disparaître totalement d'ici 2030 à 2050. La baisse des précipitations neigeuses qui en est responsable est souvent attribuée au réchauffement climatique mais la déforestation est également un facteur majeur. Ainsi, malgré la création du parc national en 1973 et alors même qu'elle joue un rôle essentiel dans la régulation bioclimatique du cycle de l'eau, la ceinture forestière continue à se resserrer. En effet, la montagne est notamment le berceau des pasteurs maasaï au nord et à l'ouest, qui ont besoin de prairies d'altitude pour faire paître leurs troupeaux, et des cultivateurs wachagga au sud et à l'est, qui cultivent des parcelles toujours plus étendues sur les piémonts, malgré une prise de conscience depuis le début du XXIe siècle. Après la surprise engendrée dans le milieu scientifique avec sa découverte pour les Européens par Johannes Rebmann en 1848, le Kilimandjaro a éveillé l'intérêt des explorateurs comme Hans Meyer et Ludwig Purtscheller qui parviennent au sommet en 1889 accompagnés de leur guide Yohanas Kinyala Lauwo. Par la suite, il a constitué une terre d'évangélisation que se sont disputée catholiques et protestants. Enfin, après plusieurs années de colonisation allemande puis britannique, il a vu l'émergence d'une élite chagga qui a été un pilier dans la naissance d'une identité nationale avec comme point d'orgue l'indépendance du Tanganyika en 1961. Depuis, le Kilimandjaro est devenu une montagne emblématique, évoquée ou représentée dans les arts et symbolisée sur de nombreux produits à vocation commerciale. Elle est très prisée par les milliers de randonneurs qui réalisent son ascension tout en profitant de la grande diversité de sa faune et de sa flore.;http://commons.wikimedia.org/wiki/Special:FilePath/Mount_Kilimanjaro.jpg?width=300;il y a environ 200000 ans;-197979
http://dbpedia.org/resource/Mount_Kujū;Mount Kujū;http://en.wikipedia.org/wiki/Mount_Kujū;1791;33.0817;131.24;Les monts Kujū (九重山, Kujū-san) sont une des 100 montagnes célèbres du Japon. D'une altitude moyenne de 1 700 m, le massif se situe à la limite de Kokonoe et Taketa dans la préfecture d'Ōita. Ils se trouvent dans le parc national d'Aso-Kujū. Il s'agit d'un volcan actif dont la dernière éruption remonte à novembre 1995. Le moine bouddhiste Sokuhi Nyoitsu du XVIIe siècle y a fondé le temple Fukujū-ji.;http://commons.wikimedia.org/wiki/Special:FilePath/Kuju-san.JPG?width=300;1995;1995
http://dbpedia.org/resource/Mount_Kusatsu-Shirane;Mount Kusatsu-Shirane;http://en.wikipedia.org/wiki/Mount_Kusatsu-Shirane;2171;36.6438;138.528;Le mont Kusatsu-Shirane (草津白根山, Kusatsu Shirane-san) est un volcan actif de 2 160 m d'altitude situé dans la préfecture de Gunma, au Japon.;http://commons.wikimedia.org/wiki/Special:FilePath/Mt.Kusatsu-Shirane.JPG?width=300;2018;2018
http://dbpedia.org/resource/Mount_Lamongan;Mount Lamongan;http://en.wikipedia.org/wiki/Mount_Lamongan;1641;-7.979;113.342;Le Lamongan est un stratovolcan d’Indonésie situé entre le massif du Tengger et l’ensemble du Yang-Argopuro. Son point culminant est le Tarub (1 651 m). Il est entouré de 27 maars, d’un diamètre allant de 150 à 700 mètres, certain contenant des lacs de cratères, et de 60 cônes de cendre ou éruptifs. Le cône actuellement actif se trouve à 650 mètres au sud-ouest du Tarub. Les lacs, dont le Ranu Pakis, le Ranu Klakah et le Ranu Bedali, se trouvent sur les flancs Est et Ouest. Les maars secs se trouvent surtout sur le flanc Nord. On ne lui connaît pas d’éruption de maar historique. Le Lamongan a été très actif de 1799, date de sa première éruption historique jusqu’à la fin du XXe siècle.;http://commons.wikimedia.org/wiki/Special:FilePath/Lamongan.jpg?width=300;février 1898;1898
http://dbpedia.org/resource/Mount_Lawu;Mount Lawu;http://en.wikipedia.org/wiki/Mount_Lawu;3265;-7.625;111.192;Le Lawu est un stratovolcan dans la province de Java central en Indonésie. Sa face nord est profondément érodée. Sur son flanc est, on trouve des lacs de cratère et des cônes secondaires. Il y a une zone de fumerolles sur sa face sud, à 2 550 mètres d'altitude.;http://commons.wikimedia.org/wiki/Special:FilePath/Lawu.jpg?width=300;1885;1885
http://dbpedia.org/resource/Mount_Lokon;Mount Lokon;http://en.wikipedia.org/wiki/Mount_Lokon;1580;1.35833;124.792;Le Lokon, en indonésien Gunung Lokon, est un volcan d'Indonésie situé dans le Nord de Sulawesi. Les volcans jumeaux du Lokon et de l'Empung s'élèvent environ 800 mètres au-dessus de la plaine de Tondano. Ils sont parmi les volcans les plus actifs de Sulawesi. Le Lokon, le plus haut des deux sommets ne présente pas de cratère. Le volcan Empung, morphologiquement plus jeune, exhibe un cratère profond de 150 mètres et large de 400 mètres. Sa dernière éruption date du XVIIIe siècle. Cependant, toutes les éruptions importantes sont originaires du Tompaluan, cratère large de 150 × 200 m, situé dans le col entre les deux sommets, occupé entre les éruptions par un lac acide qui dégaze abondamment et dont la dernière éruption importante a commencé en juin 2011.;http://commons.wikimedia.org/wiki/Special:FilePath/Lokon.JPG?width=300;mai 2015;2015
http://dbpedia.org/resource/Mount_Longonot;Mount Longonot;http://en.wikipedia.org/wiki/Mount_Longonot;2776;-0.915278;36.4569;Le mont Longonot, en anglais Mount Longonot, aussi appelé Ol Longot ou Olonongot, est un stratovolcan du Kenya situé au sud-est du lac Naivasha, dans la vallée du Grand Rift. Couronné par une caldeira de douze kilomètres de longueur sur huit de largeur, il culmine à 2 776 mètres d'altitude. Sa dernière éruption remonte aux environs de 1863. Le volcan est éponyme du couvrant ses pentes.;http://commons.wikimedia.org/wiki/Special:FilePath/MtLongonot1.jpg?width=300;1863;1863
http://dbpedia.org/resource/Mount_Makiling;Mount Makiling;http://en.wikipedia.org/wiki/Mount_Makiling;1090;14.13;121.2;Le mont Makiling est un volcan des Philippines situé sur l'île de Luçon et culminant à 1 090 mètres d'altitude. Bien que le volcan n'ait pas connu d'éruption récente, on trouve des mares de boue acides, bouillantes et sulfurées, et des sources chaudes sur ses contreforts septentrionaux, qui ont donné naissance à une importante activité de tourisme thermal près de Los Baños et de Calamba City.;http://commons.wikimedia.org/wiki/Special:FilePath/Makiling.jpg?width=300;durant l'Holocène;-12000
http://dbpedia.org/resource/Mount_Malabar;Mount Malabar;http://en.wikipedia.org/wiki/Mount_Malabar;2343;-7.13;107.65;Le Malabar, en indonésien Gunung Malabar, est un stratovolcan d'Indonésie situé dans l'ouest de Java, au sud de la ville de Bandung.;http://commons.wikimedia.org/wiki/Special:FilePath/COLLECTIE_TROPENMUSEUM_Landschap_met_gezicht_op_de_Goenoeng_Malabar_TMnr_60011494.jpg?width=300;au Pléistocène;-2580000
http://dbpedia.org/resource/Mount_Maru_(Esan);Mount Maru;http://en.wikipedia.org/wiki/Mount_Maru_(Esan);691.1;41.8519;141.092;Le mont Maru (丸山, Maru-yama) est un stratovolcan de la péninsule de Kameda culminant à 691 m d'altitude à Hakodate en Hokkaidō au Japon. Le mont Maru est également appelé Esan Maruyama (恵山丸山) pour le distinguer d'autres monts Maru et en raison de son association avec le proche mont E.;http://commons.wikimedia.org/wiki/Special:FilePath/Esan_Volcano_&_Esan-Maruyama_Volcano,_SRTM-1.jpg?width=300;il y a environ 200000 ans;-197979
http://dbpedia.org/resource/Mount_Meakan;Mount Meakan;http://en.wikipedia.org/wiki/Mount_Meakan;1499;43.3864;144.009;Le mont Meakan (雌阿寒岳, Meakan-dake) est un stratovolcan actif situé dans le parc national d'Akan dans l'île de Hokkaidō au Japon. Culminant à 1 499 m d'altitude, c'est le plus haut sommet du groupe volcanique Akan. Le volcan se compose de neuf cônes qui se chevauchent, issus de la caldeira Akan sur les rives du lac Akan. Le mont Meakan possède un triple cratère à son sommet. Selon son nom et la légende locale, le mont Meakan est le pendant féminin du mont Oakan de l'autre côté du lac Akan. Il y a deux étangs dans le cratère, 赤沼 (Sekinuma, « étang rouge ») et 青沼 (Aonuma, « étang bleu »).;http://commons.wikimedia.org/wiki/Special:FilePath/Mount_Meakan02s10.jpg?width=300;novembre 2008;2008
http://dbpedia.org/resource/Mount_Melbourne;Mount Melbourne;http://en.wikipedia.org/wiki/Mount_Melbourne;2730;-74.35;164.7;Le mont Melbourne est un volcan de l'Antarctique situé en Terre Victoria, face à la mer de Ross et à la baie Terra Nova. Il a été découvert en 1841 par James Clark Ross qui l'a nommé en l'honneur de William Lamb, 2e vicomte de Melbourne et Premier ministre britannique lorsque l'expédition fut entreprise. Le volcan est encore actif et des fumerolles sont présentes sur le rebord méridional du cratère principal ainsi que le long d'une ligne NNE-SSO de part et d'autre du sommet.;http://commons.wikimedia.org/wiki/Special:FilePath/MountMelbourne.jpg?width=300;1892;1892
http://dbpedia.org/resource/Mount_Merapi;Mount Merapi;http://en.wikipedia.org/wiki/Mount_Merapi;2910;-7.54083;110.445;Le Merapi, en indonésien et en javanais Gunung Merapi, est un volcan d'Indonésie situé sur l'île de Java, au nord de la ville de Yogyakarta. Il s'élève de près de 2 900 mètres au-dessus des forêts et des champs. Avec 49 éruptions explosives entre 1548 et 2010, il est considéré comme le volcan le plus actif et le plus dangereux d'Indonésie, produisant de périodiques nuées ardentes. Ses éruptions sont habituellement espacées de 4 ou 5 ans, mais de plus importantes peuvent avoir lieu tous les siècles, comme la dernière survenue en octobre-novembre 2010.;http://en.wikipedia.org/wiki/Special:FilePath/Mount_Merapi_in_2014.jpg?width=300;en cours;2021
http://dbpedia.org/resource/Mount_Merbabu;Mount Merbabu;http://en.wikipedia.org/wiki/Mount_Merbabu;3145;-7.455;110.44;Le Merbabu est un stratovolcan de Java central en Indonésie. Son nom signifie « montagne de cendres » en javanais. Le Merapi encore actif lui est directement adjacent au sud-est. La ville de Salatiga se trouve au nord. Un col de 1 500 m d'altitude relie les deux volcans. Le village de Selo y est situé. Le Merbabu a deux sommets, le Syarif (3 119 m) et le Kenteng Songo (3 145 m). Trois vallées radiales en forme de U s'étendent depuis le sommet de Kenteng Songo vers le nord-ouest, le nord-est et le sud-est. Deux éruptions connues ont eu lieu en 1560 et en 1797. Celle de 1797 a été évaluée 2 : explosive sur l'indice d'explosivité volcanique. Une éruption non confirmée aurait eu lieu en 1570. Les récentes éruptions provenaient d'une fissure nord-nord-ouest-sud-sud-est qui traverse le sommet et a alimenté les abondants flots de lave des cratères de Kopeng et Kajor respectivement sur les flancs nord et sud. On peut faire l'ascension du Merbabu par plusieurs routes à partir du bourg de au nord-ouest et de celui de Selo au sud. L'ascension de Kopeng à Kenteng Songo prend de 8 à 10 heures[réf. souhaitée].;http://commons.wikimedia.org/wiki/Special:FilePath/MerbabuSawah.jpg?width=300;1797;1797
http://dbpedia.org/resource/Mount_Meru_(Tanzania);Mount Meru;http://en.wikipedia.org/wiki/Mount_Meru_(Tanzania);4562.13;-3.24667;36.7483;Le mont Méru est un volcan du Nord de la Tanzanie qui surplombe la ville d'Arusha. Avec 4 565 mètres d'altitude, il est le deuxième plus haut sommet du pays après le Kilimandjaro et le quatrième sommet le plus haut d'Afrique. En forme de fer à cheval ouvert vers l'est, le mont Méru a connu sa dernière éruption en 1910, faisant de lui un volcan toujours considéré comme actif. Mont Méru est son nom traditionnel. Socialist Peak, son nom officiel, lui a été donné dans les premières années de la période socialiste en Tanzanie mais il est aujourd'hui peu utilisé. Il est aussi appelé Black Mountain et Ol Doinyo Orok.;http://commons.wikimedia.org/wiki/Special:FilePath/Mount_Meru,_2012.jpg?width=300;octobre à décembre 1910;1910
http://dbpedia.org/resource/Mount_Mihara;Mount Mihara;http://en.wikipedia.org/wiki/Mount_Mihara;764;34.7244;139.395;Le mont Mihara (三原山, Mihara-yama) est un volcan actif culminant à 758 m d'altitude sur l'île japonaise d'Izu Ōshima. Bien que le volcan soit principalement basaltique, de grandes éruptions se produisent à des intervalles de 100 à 150 ans.;http://commons.wikimedia.org/wiki/Special:FilePath/Izu-Oshima-IMG_4759.jpg?width=300;octobre 1990;1990
http://dbpedia.org/resource/Mount_Mikeno;Mount Mikeno;http://en.wikipedia.org/wiki/Mount_Mikeno;4437;-1.46389;29.4183;Le mont Mikeno est un volcan éteint des montagnes des Virunga en République démocratique du Congo. Culminant à 4 437 mètres d'altitude, il s'agit du deuxième plus haut sommet de la chaîne et du treizième du continent africain. Il doit son nom, qui signifie « pauvre », à l'âpreté de ses pentes qui les rend inhabitables pour l'homme. Elles abritent en revanche quelques-uns des derniers gorilles des montagnes.;http://commons.wikimedia.org/wiki/Special:FilePath/Bukima_Patrol_Post.jpg?width=300;au Pléistocène;-2580000
http://dbpedia.org/resource/Mount_Muhabura;Mount Muhabura;http://en.wikipedia.org/wiki/Mount_Muhabura;4127;-1.38333;29.6667;Le Muhavura, également appelé Muhabura ou Muhavuru, est un volcan situé sur la frontière entre le Rwanda et l'Ouganda.;http://commons.wikimedia.org/wiki/Special:FilePath/GahingaMuhabura.png?width=300;date inconnue;-1000000000
http://dbpedia.org/resource/Mount_Myōkō;Mount Myōkō;http://en.wikipedia.org/wiki/Mount_Myōkō;2454;36.8881;138.117;Le mont Myōkō (妙高山, Myōkō-san) est un stratovolcan actif situé dans la préfecture de Niigata, sur l'île de Honshu au Japon.;http://commons.wikimedia.org/wiki/Special:FilePath/Mt_Myoko_from_Northeast.JPG?width=300;vers 750 AEC;-750
http://dbpedia.org/resource/Mount_Nantai;Mount Nantai;http://en.wikipedia.org/wiki/Mount_Nantai;2486;36.7619;139.494;Le mont Nantai (男体山, Nantaisan) est une montagne du Japon située à Nikkō, sur l'île de Honshū, au nord de l'agglomération de Tokyo. Ce stratovolcan haut de 2 486 mètres fait partie du complexe volcanique des monts Nikkō dans le parc national de Nikkō. Avec le mont Nikkō-Shirane, le mont Nantai est le plus récent édifice volcanique des monts Nikkō dont l'activité a débuté il y a environ 560 000 ans. Les études scientifiques de sa structure géologique, commencées en 1957, ont établi qu'il est apparu il y a environ 23 000 ans et que sa dernière éruption remonte à environ 7 000 ans. Il est classé volcan actif par l'agence météorologique du Japon depuis juin 2017. Depuis sa première ascension connue par le moine bouddhiste Shōdō Shōnin au VIIIe siècle, le volcan Nantai, montagne sacrée du bouddhisme et du shintoïsme, est un lieu de pèlerinage entretenu par les religieux du sanctuaire Futarasan de Nikkō, un site historique inscrit au patrimoine mondial de l'humanité. Des fouilles archéologiques, effectuées à son sommet à la fin du XIXe siècle et au cours du XXe siècle, ont exhumé des vestiges, dont de nombreuses offrandes votives. Parmi ces objets anciens, datant de la fin de l'époque de Nara (710 – 794) à l'époque d'Edo (1603 – 1868), quelques-uns sont classés biens culturels importants du Japon. Bien que moins connu que le mont Fuji, le mont Nantai est aussi classé parmi les 100 montagnes les plus célèbres du Japon.;http://commons.wikimedia.org/wiki/Special:FilePath/Mount_nantai_and_lake_chuzenji.jpg?width=300;vers 9540 AEC;-9540
http://dbpedia.org/resource/Mount_Ngauruhoe;Mount Ngauruhoe;http://en.wikipedia.org/wiki/Mount_Ngauruhoe;2291;-39.1568;175.632;Le mont Ngauruhoe, ou simplement Ngauruhoe, est un volcan de Nouvelle-Zélande situé dans l'île du Nord, entre deux autres volcans : le mont Tongariro au nord-nord-est et le mont Ruapehu au sud-sud-ouest. Avec 2 287 mètres d'altitude, il s'agit en réalité de la plus élevée des bouches éruptives du volcan Tongariro. De forme conique aux pentes très prononcées et couronnées par un cratère sommital, le mont Ngauruhoe a servi de lieux de tournages pour la Montagne du Destin dans la trilogie cinématographique du Seigneur des Anneaux de Peter Jackson.;http://commons.wikimedia.org/wiki/Special:FilePath/Le_Ngauruhoe_et_le_Ruapehu_vus_du_sommet_du_Tongariro.jpg?width=300;1977;1977
http://dbpedia.org/resource/Mount_Norikura;Mount Norikura;http://en.wikipedia.org/wiki/Mount_Norikura;3025.64;36.1064;137.554;Le mont Norikura (乗鞍岳, Norikura-dake) est un stratovolcan du Japon située à la frontière entre la préfecture de Gifu et la préfecture de Nagano, dans le parc national de Chūbu-Sangaku. Il fait partie des 100 montagnes célèbres du Japon.;http://commons.wikimedia.org/wiki/Special:FilePath/Norikuradake_from_Kisokomagatake_7th_2007-4-29.JPG?width=300;vers 050 AEC;-50
http://dbpedia.org/resource/Mount_Ontake;Mount Ontake;http://en.wikipedia.org/wiki/Mount_Ontake;3067;35.8928;137.48;Le mont Ontake (御嶽山, Ontake-san) ou mont Kiso Ontake (木曽御嶽山, Kiso Ontake-san) est un stratovolcan du Japon situé dans le centre de l'île de Honshū, à la frontière entre les préfectures de Gifu et de Nagano, à une centaine de kilomètres au nord-est de Nagoya. Il s'agit du deuxième volcan le plus élevé du Japon avec 3 067 mètres d'altitude, après le mont Fuji, et du seizième sommet de l'archipel par sa hauteur de culminance. Il fait partie des 100 montagnes célèbres du Japon. Dans la culture locale, c'est une montagne sacrée importante.;http://commons.wikimedia.org/wiki/Special:FilePath/Kiso_Ontake.jpg?width=300;décembre 2020;2020
http://dbpedia.org/resource/Mount_Pangrango;Mount Pangrango;http://en.wikipedia.org/wiki/Mount_Pangrango;3019;-6.7773;106.981;Le Pangrango est un stratovolcan endormi situé dans l' (en), dans la province de Java occidental en Indonésie.;http://commons.wikimedia.org/wiki/Special:FilePath/Pangrango_100122-0445_cawi.JPG?width=300;date inconnue;-1000000000
http://dbpedia.org/resource/Mount_Papandayan;Mount Papandayan;http://en.wikipedia.org/wiki/Mount_Papandayan;2666;-7.32;107.73;"Le Papandayan est un volcan situé au sud-est de la ville de Bandung, dans la province de Java occidental en Indonésie. Des fumerolles s'échappent de ses quatre grands cratères actifs. En 1772, une éruption a provoqué l'effondrement du flanc nord-est, causant une avalanche catastrophique de débris qui a fait près de 3 000 morts, et détruit 40 villages. L'éruption a scindé le volcan en deux, et il présente désormais l'apparence d'un double volcan. L'un des pics est appelé Papandayan ; l'autre, mont Puntang. 
";http://commons.wikimedia.org/wiki/Special:FilePath/Indonesia_-_papandayan_4.jpg?width=300;novembre à décembre 2002;2002
http://dbpedia.org/resource/Mount_Pelée;Mount Pelée;http://en.wikipedia.org/wiki/Mount_Pelée;1397;14.8167;-61.1667;La montagne Pelée est un volcan actif situé dans le Nord de la Martinique, île française des petites Antilles dont elle est le point culminant. La montagne, un stratovolcan gris calco-alcalin, est notamment connue pour son éruption de 1902 qui a entraîné la destruction de la ville de Saint-Pierre située à ses pieds et au cours de laquelle près de 30 000 personnes sont mortes. Cette éruption, la plus meurtrière du XXe siècle, a servi à caractériser le type éruptif péléen tirant son nom du volcan. Le volcan est surveillé et étudié par l'observatoire volcanologique et sismologique de la Martinique depuis 1903. Le dossier de candidature au patrimoine mondial de l'UNESCO des volcans et forêts de la montagne Pelée et des pitons du Nord de la Martinique a été déposé officiellement par la France le 5 février 2021. « La décision est attendue lors de la 45e session du Comité du patrimoine mondial en juillet 2022 ».;http://commons.wikimedia.org/wiki/Special:FilePath/La_Pelée_vue_du_Carbet.jpg?width=300;1929;1929
http://dbpedia.org/resource/Mount_Penanggungan;Mount Penanggungan;http://en.wikipedia.org/wiki/Mount_Penanggungan;1653;-7.62;112.63;Le mont Penanggungan, en indonésien Gunung Penanggungan, est un volcan d'Indonésie situé dans l'Est de l'île de Java.;http://commons.wikimedia.org/wiki/Special:FilePath/COLLECTIE_TROPENMUSEUM_Gezicht_op_Hotel_Prigen_en_de_Gunung_Penanggungan_TMnr_60000002.jpg?width=300;date inconnue;-1000000000
http://dbpedia.org/resource/Mount_Pico;Mount Pico;http://en.wikipedia.org/wiki/Mount_Pico;2351;38.4689;-28.3989;Le Pico (en portugais, Vulcão do Pico, Montanha do Pico ou Ponta do Pico) est un stratovolcan situé sur l'île de Pico, dans l'archipel des Açores (Portugal). Il affiche une altitude de 2 351 m, ce qui en fait le point le plus élevé du Portugal, mais aussi de la dorsale médio-atlantique. L'éruption la plus récente date de décembre 1720.;http://commons.wikimedia.org/wiki/Special:FilePath/2010-08-09_Ponta_do_Pico_01.jpg?width=300;juillet à décembre 1720;1720
http://dbpedia.org/resource/Mount_Popa;Mount Popa;http://en.wikipedia.org/wiki/Mount_Popa;1518;20.9242;95.2506;"Le mont Popa (birman ပုပ္ပားတောင္‌ MLCTS=puppa: taung ; API : /pòʊpá tàʊn/) est un volcan du centre de la Birmanie, dans la région de Mandalay. Haut de 1 518 m, il se détache de 1 150 m sur la plaine avoisinante et peut être vu, par beau temps, de 60 km à la ronde. Selon les légendes la dernière activité remonterait à 442 av. J.-C., mais la datation au carbone 14 a indiqué que la dernière éruption date de 8 000 ans BP. Au sud-ouest du mont Popa se trouve le Taung Kalat, une ancienne cheminée volcanique de 737 mètres dégagée par l'érosion, parfois également appelée mont Popa. Un monastère bouddhiste se trouve à son sommet. Le mont Popa est considéré comme le refuge des 37 Grands Nats (esprits) de Birmanie. De nombreux pèlerins s'y rendent pour les vénérer, particulièrement au moment de la pleine lune de Nayon (mai-juin) et de celle de Nadaw (novembre-décembre). Avant la « bouddhisation » des nats par le roi Anawrahta (†1077), des milliers d'animaux leur étaient sacrifiés durant les cérémonies. Aujourd'hui, les superstitions birmanes proscrivent de porter du noir ou du rouge sur le mont Popa, comme de jurer et d'y apporter de la viande, particulièrement du porc, sous peine d'offenser les nats. Le mont Popa est une oasis au milieu de l'aridité du centre de la Birmanie. Il possède plus de 200 ruisseaux, qui alimentent la riche végétation poussant sur les cendres volcaniques fertiles. La faune comporte de nombreux singes. L'activité volcanique est liée à une subduction mais certains auteurs l'associent à une tectonique en extension (rift). C'est un stratovolcan et un dôme de lave.";http://commons.wikimedia.org/wiki/Special:FilePath/Mount_Popa.JPG?width=300;vers 6050 AEC;-6050
http://dbpedia.org/resource/Mount_Price_(British_Columbia);Mount Price;http://en.wikipedia.org/wiki/Mount_Price_(British_Columbia);2049;49.9172;-123.036;Le mont Price, anciennement appelé la montagne Rouge, en anglais Mount Price et Red Mountain, est un stratovolcan éteint situé sur la rive Ouest du lac Garibaldi dans le parc provincial Garibaldi en Colombie-Britannique. Il est dans le champ volcanique du lac Garibaldi à 70 km au nord de Vancouver. Le volcan fait partie de la ceinture volcanique Garibaldi, région de l'arc volcanique des Cascades mais géographiquement pas de la chaîne des Cascades.;http://commons.wikimedia.org/wiki/Special:FilePath/Mount_Price_and_the_Table.jpg?width=300;il y a environ 8000 ans;-5979
http://dbpedia.org/resource/Raung;Mount Raung;http://en.wikipedia.org/wiki/Raung;3332;-8.125;114.042;Le Raung, également appelé Raoeng, Rawon, Ringgit, Roung ou encore Gunung Raung qui signifie en indonésien et en javanais « le mont qui rugit », est un volcan d'Indonésie situé sur l'île de Java.;http://commons.wikimedia.org/wiki/Special:FilePath/Raung_volcano.jpg?width=300;2021;2021
http://dbpedia.org/resource/Mount_Rausu;Mount Rausu;http://en.wikipedia.org/wiki/Mount_Rausu;1660.4;44.0758;145.122;Le mont Rausu (羅臼岳, Rausu-dake) est un volcan du Japon situé sur la péninsule de Shiretoko, dans l'île de Hokkaidō. Il culmine à 1 660 mètres d'altitude. Les villes les plus proches sont et Rausu. Il fait partie du parc national de Shiretoko depuis sa création en 1964. La péninsule de Shiretoko est également inscrite au patrimoine mondial depuis 2005. Le mont Rausu fait partie de la liste des 100 montagnes célèbres du Japon. Un festival y est organisé les 3 juillet.;http://commons.wikimedia.org/wiki/Special:FilePath/140828_Mount_Rausu_Shiretoko_Hokkaido_Japan01s3.jpg?width=300;1800;1800
http://dbpedia.org/resource/Mount_Rishiri;Mount Rishiri;http://en.wikipedia.org/wiki/Mount_Rishiri;1721;45.18;141.239;Le mont Rishiri (利尻山, Rishiri-zan) est un volcan du Japon situé sur l'île Rishiri dans la préfecture de Hokkaidō. Ce territoire sacré du bouddhisme et du shintoïsme, conquis en 1890 par un adepte du shugendō, appartient depuis 1974 au parc national de Rishiri-Rebun-Sarobetsu et est classé parmi les 100 montagnes célèbres du Japon.;http://commons.wikimedia.org/wiki/Special:FilePath/Mt_Rishiri.jpg?width=300;vers 5830 AEC;-5830
http://dbpedia.org/resource/Mount_Ruapehu;Mount Ruapehu;http://en.wikipedia.org/wiki/Mount_Ruapehu;2797;-39.2833;175.567;Le mont Ruapehu, ou simplement Ruapehu, est un volcan actif de Nouvelle-Zélande inclus dans le parc national de Tongariro et situé dans le centre de l'île du Nord dont il est le point culminant avec 2 797 mètres d'altitude. La montagne comporte les seuls glaciers et les plus grandes pistes de ski de l'île du Nord. Le climat alpin qui règne au sommet de la montagne permet le maintien de neiges éternelles et de petits glaciers autour du lac de cratère.;http://commons.wikimedia.org/wiki/Special:FilePath/Tongariro_Northern_Circuit,_New_Zealand_(5).JPG?width=300;2007;2007
http://dbpedia.org/resource/Mount_Sabyinyo;Mount Sabyinyo;http://en.wikipedia.org/wiki/Mount_Sabyinyo;3669;-1.4;29.6;Le Sabyinyo (dont le nom provient du kinyarwanda iryinyo qui signifie « dent ») est un volcan éteint d'Afrique de l'Est qui se situe dans les montagnes des Virunga. Il est d'ailleurs le plus vieux volcan de ce massif. Son sommet, qui culmine à 3 645 mètres d'altitude, marque la frontière entre la République démocratique du Congo, le Rwanda et l'Ouganda. Trois aires protégées s'étendent à proximité de la montagne : le parc national des Virunga, le parc national des Volcans et le parc national des gorilles de Mgahinga. C'est sur les flancs du Sabyinyo que le capitaine allemand Friedrich Robert von Beringe devint le premier Occidental à observer des gorilles des montagnes en 1902. Les versants du Sabyinyo sont riches en plantes endémiques et représentent un des derniers habitats du gorille des montagnes. Aussi la constitution de sa lave est-elle unique car elle est composée de latite. Les autochtones surnomment le volcan « Dents du Vieil Homme » en raison de la forme crantée de son sommet semblable à des dents usées. Cette forme contraste d'ailleurs avec les sommets parfaitement coniques des montagnes adjacentes.;http://commons.wikimedia.org/wiki/Special:FilePath/Sabyinyo.jpg?width=300;au Pléistocène;-2580000
http://dbpedia.org/resource/Mount_Saint_Catherine_(Grenada);Mount Saint Catherine;http://en.wikipedia.org/wiki/Mount_Saint_Catherine_(Grenada);840;12.1623;-61.675;Le mont Sainte-Catherine est un stratovolcan et le plus haut sommet de l'île de la Grenade, localisée dans les Petites Antilles. Il est situé à la jonction des paroisses de Saint Mark, Saint Patrick, Saint Andrew. C'est le plus jeune des cinq volcans qui composent l'île. Le volcan possède un cratère ouvert à l'est, avec plusieurs dômes de lave en son sein.;http://commons.wikimedia.org/wiki/Special:FilePath/Mount_Saint_Catherine_Summit.jpg?width=300;date inconnue;-1000000000
http://dbpedia.org/resource/Mount_Salak;Mount Salak;http://en.wikipedia.org/wiki/Mount_Salak;2211;-6.72;106.73;Le Salak, aussi appelé Satak, est un volcan d'Indonésie situé dans l'Ouest de Java. Peu actif, il présente une activité fumerollienne.;http://commons.wikimedia.org/wiki/Special:FilePath/Rainbow_at_the_Slope_of_Mount_Salak.JPG?width=300;janvier 1938;1938
